symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC260116P00066000,,,,,,,,,27.08,23,Z,24.38,20,B,A,2025-12-08T14:48:52.909630534Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,0.9499,-0.9211,0.0117,-0.0673,-0.0171,0.0194
BTC260320P00041000,3.8,4.5,3.8,2.0,4.5,2025-12-03T05:00:00Z,11.0,3.927273,4.65,110,A,3.52,214,A,A,2025-12-08T14:48:59.980721164Z,I,3.8,9.0,2025-12-03T18:15:08.956650467Z,U,3.8,3.8,3.8,1.0,3.8,2025-12-03T18:15:00Z,9.0,3.8,5.71,5.71,5.71,2.0,5.71,2025-12-01T05:00:00Z,2.0,5.71,2026-03-20,41000,0.4693,-0.4575,0.0396,-0.0631,-0.0172,0.0847
BTC260116P00080000,38.34,38.34,38.34,1.0,38.34,2025-11-17T05:00:00Z,5.0,38.34,41.68,20,U,38.62,23,Z,A,2025-12-08T14:48:52.911373688Z,a,38.34,5.0,2025-11-17T15:54:40.603362044Z,X,38.34,38.34,38.34,1.0,38.34,2025-11-17T15:54:00Z,5.0,38.34,35.6,35.6,35.6,1.0,35.6,2025-11-05T05:00:00Z,4.0,35.6,2026-01-16,80000,,,,,,
BTC260116C00033000,,,,,,,,,8.82,307,A,7.25,111,A,A,2025-12-08T14:49:23.384747976Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,33000,0.5867,0.8794,0.0259,0.0294,-0.0228,0.0265
BTC260116C00050000,0.3,0.3,0.3,2.0,0.3,2025-12-05T05:00:00Z,5.0,0.3,0.62,41,S,0.23,58,A,A,2025-12-08T14:49:28.49226931Z,a,0.3,1.0,2025-12-05T20:58:31.699365306Z,X,0.3,0.3,0.3,1.0,0.3,2025-12-05T20:58:00Z,1.0,0.3,0.43,0.43,0.4,2.0,0.4,2025-12-04T05:00:00Z,3.0,0.42,2026-01-16,50000,0.5287,0.1306,0.0304,0.0052,-0.0195,0.028
BTC280121P00031000,,,,,,,,,8.33,6,A,4.28,5,P, ,2025-12-08T14:48:52.90947076Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,31000,0.5737,-0.2066,0.0085,-0.3107,-0.0049,0.1679
BTC260618P00055000,,,,,,,,,16.92,46,B,13.37,27,B,A,2025-12-08T14:46:26.840453764Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,55000,0.4538,-0.7626,0.0232,-0.2417,-0.0061,0.0906
BTC251219C00047000,0.1,0.17,0.1,3.0,0.17,2025-12-05T05:00:00Z,26.0,0.167308,0.32,57,X,0.07,44,S, ,2025-12-08T14:48:58.049312068Z,a,0.1,1.0,2025-12-05T18:00:58.816025745Z,C,0.1,0.1,0.1,1.0,0.1,2025-12-05T18:00:00Z,1.0,0.1,0.2,0.2,0.15,2.0,0.15,2025-12-04T05:00:00Z,2.0,0.175,2025-12-19,47000,0.6383,0.0969,0.0383,0.0011,-0.0353,0.012
BTC280121P00038000,,,,,,,,,11.06,9,B,7.62,23,S, ,2025-12-08T14:49:06.935509301Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,38000,0.5437,-0.2872,0.0107,-0.4441,-0.0051,0.2005
BTC280121C00031000,,,,,,,,,20.2,4,U,16.97,7,B, ,2025-12-08T14:48:52.909480496Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,31000,0.6206,0.7945,0.0078,0.2866,-0.0079,0.1674
BTC260618P00060000,22.15,22.15,22.15,2.0,22.15,2025-12-01T05:00:00Z,2.0,22.15,20.92,46,B,18.08,40,B, ,2025-12-08T14:48:52.91082209Z,n,22.15,1.0,2025-12-01T14:40:58.104070203Z,C,22.15,22.15,22.15,2.0,22.15,2025-12-01T14:40:00Z,2.0,22.15,21.3,21.3,21.3,1.0,21.3,2025-11-19T05:00:00Z,2.0,21.3,2026-06-18,60000,0.4591,-0.8324,0.0186,-0.2795,-0.0035,0.0735
BTC260116C00047000,0.55,0.67,0.55,2.0,0.67,2025-12-05T05:00:00Z,33.0,0.586364,0.83,46,S,0.27,173,A,A,2025-12-08T14:49:06.828387473Z,f,0.55,23.0,2025-12-05T17:32:45.949678174Z,M,0.55,0.55,0.55,1.0,0.55,2025-12-05T17:32:00Z,23.0,0.55,0.82,0.82,0.82,1.0,0.82,2025-12-02T05:00:00Z,3.0,0.82,2026-01-16,47000,0.4555,0.1802,0.0437,0.0072,-0.021,0.0347
BTC270115P00041000,8.5,8.5,8.5,1.0,8.5,2025-12-03T05:00:00Z,6.0,8.5,10.07,26,A,6.12,28,A,A,2025-12-08T14:49:20.603847017Z,I,8.5,6.0,2025-12-03T19:57:34.88747025Z,I,8.5,8.5,8.5,1.0,8.5,2025-12-03T19:57:00Z,6.0,8.5,7.4,7.4,7.4,1.0,7.4,2025-11-14T05:00:00Z,3.0,7.4,2027-01-15,41000,0.5171,-0.3766,0.0173,-0.2574,-0.0081,0.1612
BTC251219C00038000,2.52,2.52,2.52,1.0,2.52,2025-12-05T05:00:00Z,4.0,2.52,3.54,430,A,2.44,277,X,A,2025-12-08T14:49:23.436336511Z,a,2.52,4.0,2025-12-05T18:36:22.430363302Z,X,2.52,2.52,2.52,1.0,2.52,2025-12-05T18:36:00Z,4.0,2.52,3.8,3.8,3.8,1.0,3.8,2025-12-04T05:00:00Z,2.0,3.8,2025-12-19,38000,0.5357,0.7635,0.0821,0.0084,-0.0556,0.0216
BTC280121C00035000,14.5,14.5,14.3,2.0,14.3,2025-12-01T05:00:00Z,2.0,14.4,18.48,4,U,14.03,43,A,A,2025-12-08T14:49:29.309396833Z,I,14.5,1.0,2025-12-01T19:06:39.987746445Z,I,14.5,14.5,14.5,1.0,14.5,2025-12-01T19:06:00Z,1.0,14.5,16.6,16.6,16.4,2.0,16.4,2025-11-28T05:00:00Z,2.0,16.5,2028-01-21,35000,0.5837,0.7505,0.0092,0.2983,-0.0083,0.1868
BTC251219C00025000,12.5,12.5,12.37,37.0,12.37,2025-11-21T05:00:00Z,39.0,12.4,16.66,416,C,14.4,129,A,A,2025-12-08T14:49:18.924642847Z,I,12.5,3.0,2025-11-21T17:23:49.118957145Z,U,12.5,12.5,12.5,1.0,12.5,2025-11-21T17:23:00Z,3.0,12.5,17.8,17.8,17.8,1.0,17.8,2025-11-14T05:00:00Z,3.0,17.8,2025-12-19,25000,,,,,,
BTC260320P00057000,,,,,,,,,17.66,33,A,15.51,33,A, ,2025-12-08T14:48:52.908848875Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,57000,0.4906,-0.8765,0.0195,-0.1453,-0.0052,0.0436
BTC260116P00058000,9.72,9.72,9.72,2.0,9.72,2025-09-08T04:00:00Z,3.0,9.72,19.17,20,Z,16.5,20,Z, ,2025-12-08T14:48:52.909153126Z,g,9.72,2.0,2025-09-08T15:06:24.005804194Z,C,9.72,9.72,9.72,2.0,9.72,2025-09-08T15:06:00Z,3.0,9.72,10.68,10.68,10.68,1.0,10.68,2025-09-04T04:00:00Z,3.0,10.68,2026-01-16,58000,0.7899,-0.8954,0.0174,-0.0577,-0.0186,0.024
BTC251219C00032000,,,,,,,,,9.12,317,A,7.85,31,B,A,2025-12-08T14:49:28.86594932Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,32000,0.7078,0.9755,0.0116,0.0093,-0.0162,0.004
BTC280121C00056000,10.15,10.15,10.1,2.0,10.1,2025-11-17T05:00:00Z,3.0,10.133333,11.52,23,A,7.94,12,T,A,2025-12-08T14:49:22.072339014Z,I,10.15,2.0,2025-11-17T18:02:11.01919209Z,Q,10.15,10.15,10.15,1.0,10.15,2025-11-17T18:02:00Z,2.0,10.15,,,,,,,,,2028-01-21,56000,0.573,0.5437,0.0118,0.2594,-0.0097,0.2333
BTC251219P00055000,17.45,17.45,17.45,1.0,17.45,2025-12-01T05:00:00Z,1.0,17.45,15.65,35,U,13.43,27,U,A,2025-12-08T14:48:52.911274873Z,a,17.45,1.0,2025-12-01T17:23:24.61435522Z,X,17.45,17.45,17.45,1.0,17.45,2025-12-01T17:23:00Z,1.0,17.45,12.23,12.23,12.23,1.0,12.23,2025-11-14T05:00:00Z,1.0,12.23,2025-12-19,55000,0.6294,-0.9971,0.002,-0.0165,0.004,0.0006
BTC251219C00034000,6.57,6.57,6.57,1.0,6.57,2025-12-02T05:00:00Z,1.0,6.57,7.38,312,A,5.76,89,A,A,2025-12-08T14:49:21.954337539Z,k,6.57,1.0,2025-12-02T15:15:20.745119186Z,C,6.57,6.57,6.57,1.0,6.57,2025-12-02T15:15:00Z,1.0,6.57,5.12,5.12,5.12,1.0,5.12,2025-11-24T05:00:00Z,1.0,5.12,2025-12-19,34000,0.6728,0.9388,0.0256,0.0095,-0.0293,0.0085
BTC251219C00036000,5.21,5.31,4.4,5.0,4.4,2025-12-02T05:00:00Z,40.0,5.204,5.39,306,A,4.03,98,A,A,2025-12-08T14:49:29.190222707Z,a,5.21,18.0,2025-12-02T19:16:33.267362778Z,X,5.21,5.21,5.21,1.0,5.21,2025-12-02T19:16:00Z,18.0,5.21,4.82,5.0,4.82,7.0,5.0,2025-11-28T05:00:00Z,19.0,4.972632,2025-12-19,36000,0.6041,0.8776,0.0479,0.0093,-0.0423,0.0142
BTC280121P00056000,,,,,,,,,23.06,7,U,19.09,22,A, ,2025-12-08T14:48:52.909540626Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,56000,0.5528,-0.4667,0.0122,-0.8467,-0.0047,0.2339
BTC270115P00049000,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,14.82,15,B,11.28,27,S, ,2025-12-08T14:48:52.921399722Z,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,,,,,,,,,2027-01-15,49000,0.5122,-0.5075,0.0183,-0.3705,-0.0076,0.1693
BTC270115P00042000,8.25,8.28,8.21,5.0,8.26,2025-12-03T05:00:00Z,21.0,8.254286,11.03,28,A,6.84,22,A,A,2025-12-08T14:49:17.123803343Z,a,8.25,9.0,2025-12-03T18:17:21.876359527Z,X,8.25,8.25,8.25,1.0,8.25,2025-12-03T18:17:00Z,9.0,8.25,7.2,7.25,7.18,6.0,7.25,2025-10-21T04:00:00Z,76.0,7.191711,2027-01-15,42000,0.5332,-0.3903,0.017,-0.2727,-0.0085,0.1629
BTC280121P00033000,,,,,,,,,9.52,17,A,5.2,5,M, ,2025-12-08T14:48:52.909511105Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,33000,0.5783,-0.2283,0.0089,-0.3517,-0.0051,0.1779
BTC260618P00056000,,,,,,,,,17.89,46,B,15.38,46,B, ,2025-12-08T14:48:52.90953416Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,56000,0.5242,-0.7318,0.0215,-0.243,-0.0086,0.0966
BTC260618P00059000,,,,,,,,,20.18,46,B,18.24,34,B, ,2025-12-08T14:46:26.840608327Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,59000,0.5302,-0.7712,0.0195,-0.2649,-0.0072,0.0887
BTC270115P00071000,,,,,,,,,32.619,7,B,29.07,6,Z, ,2025-12-08T14:48:48.486538229Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,71000,0.5479,-0.7342,0.0141,-0.6681,-0.0038,0.1393
BTC280121P00043000,10.75,10.75,10.75,1.0,10.75,2025-11-04T05:00:00Z,1.0,10.75,14.82,3,S,9.82,18,S,A,2025-12-08T14:44:45.964502Z,f,10.75,1.0,2025-11-04T19:04:30.563671391Z,I,10.75,10.75,10.75,1.0,10.75,2025-11-04T19:04:00Z,1.0,10.75,,,,,,,,,2028-01-21,43000,0.5475,-0.3416,0.0114,-0.5539,-0.0053,0.2159
BTC251219P00074000,,,,,,,,,34.88,37,A,32.65,42,B, ,2025-12-08T14:46:26.839980891Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,74000,,,,,,
BTC251219P00035000,0.29,0.29,0.29,1.0,0.29,2025-12-05T05:00:00Z,1.0,0.29,0.47,51,A,0.0,0,?,A,2025-12-08T14:49:25.476376285Z,a,0.29,1.0,2025-12-05T14:31:21.80491067Z,E,0.29,0.29,0.29,1.0,0.29,2025-12-05T14:31:00Z,1.0,0.29,0.23,0.23,0.17,5.0,0.17,2025-12-04T05:00:00Z,5.0,0.2,2025-12-19,35000,,,,,,
BTC260116C00071000,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.77,301,A,0.0,0,?,A,2025-12-08T14:48:52.910070338Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000,,,,,,
BTC260320P00025000,0.4,0.4,0.4,1.0,0.4,2025-12-05T05:00:00Z,10.0,0.4,0.72,48,M,0.08,36,U,A,2025-12-08T14:49:08.281837221Z,I,0.4,10.0,2025-12-05T14:33:45.319675042Z,U,0.4,0.4,0.4,1.0,0.4,2025-12-05T14:33:00Z,10.0,0.4,0.32,0.32,0.32,1.0,0.32,2025-12-04T05:00:00Z,1.0,0.32,2026-03-20,25000,0.6619,-0.0575,0.0081,-0.0076,-0.0077,0.0246
BTC260116C00053000,0.29,0.32,0.29,3.0,0.32,2025-11-24T05:00:00Z,53.0,0.319434,0.73,164,A,0.08,33,S,A,2025-12-08T14:49:29.317824992Z,a,0.29,1.0,2025-11-24T17:47:20.700363439Z,X,0.29,0.29,0.29,1.0,0.29,2025-11-24T17:47:00Z,1.0,0.29,0.65,0.65,0.65,2.0,0.65,2025-11-17T05:00:00Z,14.0,0.65,2026-01-16,53000,0.6191,0.1112,0.0232,0.0044,-0.0203,0.025
BTC260618P00034000,,,,,,,,,3.36,15,P,2.13,18,B,A,2025-12-08T14:48:46.233630765Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,34000,0.5272,-0.2443,0.0203,-0.0664,-0.0114,0.092
BTC251219C00027000,,,,,,,,,14.57,416,C,12.54,129,A,A,2025-12-08T14:49:27.774110617Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,27000,,,,,,
BTC260320C00043000,2.75,2.75,2.75,1.0,2.75,2025-12-02T05:00:00Z,1.0,2.75,3.76,224,A,2.57,363,A,A,2025-12-08T14:49:25.562277814Z,a,2.75,1.0,2025-12-02T15:37:33.945407907Z,A,2.75,2.75,2.75,1.0,2.75,2025-12-02T15:37:00Z,1.0,2.75,3.6,4.0,3.6,2.0,4.0,2025-11-28T05:00:00Z,7.0,3.885714,2026-03-20,43000,0.4762,0.4679,0.0391,0.044,-0.0214,0.0849
BTC251219P00041000,1.3,1.55,1.3,3.0,1.55,2025-12-04T05:00:00Z,3.0,1.39,2.02,244,X,1.28,224,A,A,2025-12-08T14:49:21.243718098Z,I,1.33,1.0,2025-12-04T19:36:12.055471901Z,M,1.3,1.3,1.3,1.0,1.3,2025-12-04T19:36:00Z,1.0,1.3,2.1,2.58,1.9,6.0,2.21,2025-12-02T05:00:00Z,30.0,1.980667,2025-12-19,41000,0.4815,-0.548,0.1173,-0.0072,-0.0583,0.0278
BTC260320P00059000,,,,,,,,,19.76,31,A,17.6,31,A,A,2025-12-08T14:36:29.880861289Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,59000,0.5515,-0.8681,0.0181,-0.1502,-0.0068,0.0456
BTC260320P00020000,,,,,,,,,0.73,473,X,0.0,0,?,A,2025-12-08T14:46:26.843930443Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,20000,,,,,,
BTC270115C00052000,5.3,5.3,5.3,1.0,5.3,2025-11-25T05:00:00Z,4.0,5.3,7.55,33,A,4.22,36,A,A,2025-12-08T14:49:29.727433652Z,I,5.41,4.0,2025-11-25T17:24:36.794990068Z,B,5.3,5.3,5.3,1.0,5.3,2025-11-25T17:24:00Z,4.0,5.3,7.77,7.78,7.77,2.0,7.78,2025-11-14T05:00:00Z,2.0,7.775,2027-01-15,52000,0.5354,0.4602,0.0175,0.1403,-0.0124,0.1685
BTC280121P00041000,11.23,11.23,11.23,1.0,11.23,2025-12-03T05:00:00Z,1.0,11.23,12.77,10,Z,9.12,28,S,A,2025-12-08T14:48:54.195231547Z,n,11.23,1.0,2025-12-03T14:39:01.496032749Z,C,11.23,11.23,11.23,1.0,11.23,2025-12-03T14:39:00Z,1.0,11.23,8.97,8.97,8.97,1.0,8.97,2025-11-04T05:00:00Z,1.0,8.97,2028-01-21,41000,0.539,-0.3218,0.0113,-0.5078,-0.0052,0.2109
BTC260618C00058000,,,,,,,,,3.64,470,A,0.28,469,A,A,2025-12-08T14:48:53.967077143Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000,0.5407,0.2492,0.02,0.0426,-0.0139,0.0929
BTC260116P00034000,0.6,0.61,0.55,5.0,0.55,2025-12-04T05:00:00Z,5.0,0.582,0.87,39,B,0.33,33,P, ,2025-12-08T14:48:46.353914678Z,I,0.6,1.0,2025-12-04T20:22:35.867655926Z,W,0.6,0.6,0.6,1.0,0.6,2025-12-04T20:22:00Z,1.0,0.6,1.1,1.1,1.1,1.0,1.1,2025-11-26T05:00:00Z,1.0,1.1,2026-01-16,34000,0.5594,-0.1453,0.0309,-0.0069,-0.0209,0.0301
BTC280121C00075000,5.0,5.1,5.0,3.0,5.1,2025-12-01T05:00:00Z,6.0,5.016667,7.58,8,U,4.07,29,A,A,2025-12-08T14:49:26.810016835Z,I,5.0,1.0,2025-12-01T15:44:15.258107182Z,Q,5.0,5.0,5.0,2.0,5.0,2025-12-01T15:44:00Z,5.0,5.0,5.73,5.73,5.73,1.0,5.73,2025-11-24T05:00:00Z,9.0,5.73,2028-01-21,75000,0.5438,0.3832,0.0119,0.2048,-0.0088,0.2246
BTC280121P00045000,9.4,9.4,9.4,1.0,9.4,2025-09-22T04:00:00Z,2.0,9.4,15.32,4,P,11.48,10,S, ,2025-12-08T14:48:52.908744561Z,I,9.4,2.0,2025-09-22T17:10:52.183830047Z,I,9.4,9.4,9.4,1.0,9.4,2025-09-22T17:10:00Z,2.0,9.4,8.7,8.7,8.7,1.0,8.7,2025-09-19T04:00:00Z,2.0,8.7,2028-01-21,45000,0.5405,-0.3649,0.0118,-0.5968,-0.0052,0.2211
BTC260618C00030000,13.1,13.1,13.1,1.0,13.1,2025-12-02T05:00:00Z,1.0,13.1,13.85,326,A,11.5,333,A,A,2025-12-08T14:49:23.951402264Z,I,13.07,1.0,2025-12-02T20:31:03.831386851Z,B,13.1,13.1,13.1,1.0,13.1,2025-12-02T20:31:00Z,1.0,13.1,11.51,11.51,11.51,1.0,11.51,2025-11-26T05:00:00Z,1.0,11.51,2026-06-18,30000,0.5576,0.8378,0.015,0.1114,-0.0126,0.0719
BTC270115C00037000,10.0,10.0,10.0,1.0,10.0,2025-12-01T05:00:00Z,2.0,10.0,13.06,30,A,9.23,31,A,A,2025-12-08T14:49:27.579125708Z,I,9.81,2.0,2025-12-01T18:32:03.8763336Z,M,10.0,10.0,10.0,1.0,10.0,2025-12-01T18:32:00Z,2.0,10.0,,,,,,,,,2027-01-15,37000,0.5443,0.6936,0.0152,0.1863,-0.0117,0.149
BTC260320C00051000,1.4,1.6,1.4,2.0,1.6,2025-11-26T05:00:00Z,2.0,1.5,2.08,349,A,0.83,21,B, ,2025-12-08T14:48:52.909599346Z,I,1.4,1.0,2025-11-26T19:35:09.77194718Z,B,1.4,1.4,1.4,1.0,1.4,2025-11-26T19:35:00Z,1.0,1.4,1.35,1.35,1.35,1.0,1.35,2025-11-25T05:00:00Z,10.0,1.35,2026-03-20,51000,0.5195,0.2504,0.0287,0.0242,-0.0182,0.0679
BTC270115P00046000,12.95,13.0,12.95,2.0,13.0,2025-11-21T05:00:00Z,5.0,12.96,12.59,38,A,9.34,36,A,A,2025-12-08T14:49:26.851455982Z,a,12.95,4.0,2025-11-21T17:07:28.520362236Z,X,12.95,13.0,12.95,2.0,13.0,2025-11-21T17:07:00Z,5.0,12.96,10.9,10.9,10.9,1.0,10.9,2025-11-18T05:00:00Z,1.0,10.9,2027-01-15,46000,0.5069,-0.4626,0.0185,-0.3274,-0.0078,0.1686
BTC260320P00070000,27.1,27.1,27.1,1.0,27.1,2025-11-14T05:00:00Z,5.0,27.1,31.02,21,Z,27.96,21,Z, ,2025-12-08T14:36:29.881131015Z,a,27.1,5.0,2025-11-14T17:15:27.150361791Z,X,27.1,27.1,27.1,1.0,27.1,2025-11-14T17:15:00Z,5.0,27.1,22.85,22.85,22.85,1.0,22.85,2025-10-30T04:00:00Z,5.0,22.85,2026-03-20,70000,0.6977,-0.8993,0.0118,-0.1839,-0.0062,0.0377
BTC280121P00055000,,,,,,,,,21.7,12,U,18.88,22,S, ,2025-12-08T14:48:52.922752288Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,55000,0.5495,-0.4594,0.0123,-0.8238,-0.0048,0.2335
BTC251219P00020000,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,1.0,0.4,0.77,296,A,0.0,0,?,A,2025-12-08T14:48:52.911837073Z,I,0.28,1.0,2025-11-21T20:36:46.539176393Z,E,0.4,0.4,0.4,1.0,0.4,2025-11-21T20:36:00Z,1.0,0.4,0.05,0.05,0.05,1.0,0.05,2025-09-23T04:00:00Z,1.0,0.05,2025-12-19,20000,,,,,,
BTC260618C00052000,3.0,3.0,3.0,1.0,3.0,2025-12-03T05:00:00Z,1.0,3.0,3.15,28,B,1.98,157,A,A,2025-12-08T14:49:13.857001673Z,I,3.0,1.0,2025-12-03T18:01:59.608613274Z,U,3.0,3.0,3.0,1.0,3.0,2025-12-03T18:01:00Z,1.0,3.0,2.2,2.2,2.2,1.0,2.2,2025-12-02T05:00:00Z,6.0,2.2,2026-06-18,52000,0.5001,0.3222,0.0245,0.055,-0.0147,0.1051
BTC260320C00057000,0.65,0.65,0.65,1.0,0.65,2025-12-01T05:00:00Z,3.0,0.65,1.07,28,S,0.37,27,B, ,2025-12-08T14:48:47.780952625Z,a,0.65,3.0,2025-12-01T14:41:42.291360064Z,X,0.65,0.65,0.65,1.0,0.65,2025-12-01T14:41:00Z,3.0,0.65,2.6,2.6,2.6,1.0,2.6,2025-11-05T05:00:00Z,2.0,2.6,2026-03-20,57000,0.522,0.1419,0.0202,0.014,-0.0128,0.048
BTC280121C00034000,,,,,,,,,19.15,19,A,15.55,9,B,A,2025-12-08T14:49:21.742322007Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,34000,0.6215,0.7643,0.0084,0.2869,-0.0085,0.1811
BTC251219C00073000,0.35,0.35,0.34,2.0,0.34,2025-11-17T05:00:00Z,2.0,0.345,0.77,304,A,0.0,0,?,A,2025-12-08T14:48:52.911525391Z,f,0.35,1.0,2025-11-17T14:55:05.343820309Z,W,0.35,0.35,0.34,2.0,0.34,2025-11-17T14:55:00Z,2.0,0.345,0.3,0.3,0.3,1.0,0.3,2025-10-17T04:00:00Z,1.0,0.3,2025-12-19,73000,,,,,,
BTC260320C00058000,0.7,0.7,0.7,1.0,0.7,2025-11-25T05:00:00Z,12.0,0.7,1.02,21,P,0.23,21,B, ,2025-12-08T14:36:29.88110134Z,I,0.7,12.0,2025-11-25T14:42:54.109857007Z,U,0.7,0.7,0.7,1.0,0.7,2025-11-25T14:42:00Z,12.0,0.7,0.9,0.9,0.9,1.0,0.9,2025-11-24T05:00:00Z,12.0,0.9,2026-03-20,58000,0.5194,0.1267,0.0187,0.0126,-0.0118,0.0444
BTC280121P00063000,,,,,,,,,28.71,7,B,24.57,9,M, ,2025-12-08T14:40:31.718417042Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,63000,0.5711,-0.5137,0.0119,-1.005,-0.0044,0.2346
BTC251219P00080000,,,,,,,,,41.15,42,B,37.92,42,B, ,2025-12-08T14:46:26.840281432Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,80000,,,,,,
BTC251219P00065000,15.22,15.22,15.22,1.0,15.22,2025-09-23T04:00:00Z,1.0,15.22,26.15,34,U,22.94,42,B, ,2025-12-08T14:46:10.282752499Z,n,15.31,1.0,2025-09-23T13:30:01.650949672Z,C,15.22,15.22,15.22,1.0,15.22,2025-09-23T13:30:00Z,1.0,15.22,,,,,,,,,2025-12-19,65000,,,,,,
BTC270115C00041000,9.5,10.0,9.5,3.0,10.0,2025-12-04T05:00:00Z,20.0,9.545,10.52,33,A,7.57,38,A,A,2025-12-08T14:49:15.613842626Z,I,9.5,17.0,2025-12-04T19:13:11.184478033Z,I,9.5,9.5,9.5,1.0,9.5,2025-12-04T19:13:00Z,17.0,9.5,9.31,9.47,9.31,2.0,9.47,2025-12-02T05:00:00Z,3.0,9.416667,2027-01-15,41000,0.5185,0.6236,0.0172,0.1783,-0.0119,0.1612
BTC251219C00072000,0.4,0.4,0.4,1.0,0.4,2025-10-20T04:00:00Z,1.0,0.4,0.73,303,A,0.0,0,?,A,2025-12-08T14:48:52.911525391Z,I,0.4,1.0,2025-10-20T19:07:24.986788101Z,I,0.4,0.4,0.4,1.0,0.4,2025-10-20T19:07:00Z,1.0,0.4,0.56,0.56,0.56,1.0,0.56,2025-10-14T04:00:00Z,1.0,0.56,2025-12-19,72000,,,,,,
BTC280121P00020000,,,,,,,,,4.98,19,A,0.0,0,?,A,2025-12-08T14:49:23.840836099Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,20000,,,,,,
BTC260618P00042000,7.09,7.09,7.09,1.0,7.09,2025-11-19T05:00:00Z,1.0,7.09,7.08,150,A,5.43,171,A,A,2025-12-08T14:49:28.439439247Z,g,7.09,1.0,2025-11-19T18:14:44.831107005Z,C,7.09,7.09,7.09,1.0,7.09,2025-11-19T18:14:00Z,1.0,7.09,,,,,,,,,2026-06-18,42000,0.4978,-0.4498,0.0271,-0.1285,-0.0126,0.116
BTC270115C00075000,3.7,3.7,3.7,1.0,3.7,2025-12-01T05:00:00Z,1.0,3.7,3.92,32,A,0.72,38,A,A,2025-12-08T14:49:07.393951014Z,I,2.97,1.0,2025-12-01T20:11:54.014003403Z,W,3.7,3.7,3.7,1.0,3.7,2025-12-01T20:11:00Z,1.0,3.7,3.0,3.0,3.0,1.0,3.0,2025-11-28T05:00:00Z,30.0,3.0,2027-01-15,75000,0.5354,0.2263,0.0132,0.0753,-0.0091,0.1277
BTC280121C00070000,6.94,6.94,6.94,1.0,6.94,2025-11-17T05:00:00Z,1.0,6.94,8.45,12,T,5.3,4,U,A,2025-12-08T14:48:55.114208037Z,g,6.94,1.0,2025-11-17T16:00:48.185448237Z,A,6.94,6.94,6.94,1.0,6.94,2025-11-17T16:00:00Z,1.0,6.94,8.72,8.72,8.72,1.0,8.72,2025-11-04T05:00:00Z,3.0,8.72,2028-01-21,70000,0.5595,0.428,0.0119,0.2209,-0.0093,0.2309
BTC260320P00064000,,,,,,,,,25.4,28,U,22.08,33,X, ,2025-12-08T14:46:26.840397026Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,64000,0.6576,-0.8686,0.0152,-0.1644,-0.0087,0.0455
