symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260116P00055000,0.4361,-0.9763,0.0085,-0.084,0.0025,0.0084,9.55,9.55,9.55,1.0,9.55,2025-11-11T05:00:00Z,1.0,9.55,17.4,25,Z,15.5,35,B,A,2025-11-20T19:45:48.226327659Z,g,9.55,1.0,2025-11-11T15:15:08.542991866Z,C,9.55,9.55,9.55,1.0,9.55,2025-11-11T15:15:00Z,1.0,9.55,7.8,8.0,7.8,3.0,8.0,2025-10-31T04:00:00Z,12.0,7.833333,2026-01-16,55000
BTC260116C00048000,0.5308,0.1721,0.0318,0.0092,-0.0186,0.0386,0.75,0.9,0.75,5.0,0.9,2025-11-20T05:00:00Z,8.0,0.815,0.73,22,P,0.62,17,P, ,2025-11-20T19:37:04.342745921Z,I,0.73,2.0,2025-11-20T18:25:01.193103057Z,I,0.75,0.75,0.75,1.0,0.75,2025-11-20T18:25:00Z,2.0,0.75,0.93,1.0,0.9,8.0,1.0,2025-11-19T05:00:00Z,48.0,0.91875,2026-01-16,48000
BTC270115C00051000,0.5836,0.4679,0.0166,0.1354,-0.0125,0.1634,6.7,6.7,6.7,2.0,6.7,2025-11-20T05:00:00Z,2.0,6.7,7.27,85,A,5.06,68,A,A,2025-11-20T19:50:30.655561773Z,g,6.7,1.0,2025-11-20T14:37:46.960768485Z,C,6.7,6.7,6.7,2.0,6.7,2025-11-20T14:37:00Z,2.0,6.7,6.5,6.5,6.5,2.0,6.5,2025-11-19T05:00:00Z,2.0,6.5,2027-01-15,51000
BTC270115P00075000,0.6111,-0.7375,0.013,-0.7494,-0.0035,0.134,27.25,27.25,27.25,1.0,27.25,2025-08-01T04:00:00Z,5.0,27.25,37.93,13,E,35.56,5,U,A,2025-11-20T19:45:48.206797864Z,f,27.25,5.0,2025-08-01T16:10:29.502479723Z,M,27.25,27.25,27.25,1.0,27.25,2025-08-01T16:10:00Z,5.0,27.25,25.55,25.55,25.55,2.0,25.55,2025-07-28T04:00:00Z,5.0,25.55,2027-01-15,75000
BTC251121P00040000,0.5449,-0.9372,0.113,-0.001,-0.0632,0.0025,1.66,1.85,0.45,15.0,0.45,2025-11-20T05:00:00Z,18.0,1.189444,1.93,41,X,1.58,1140,S, ,2025-11-20T19:50:41.80199312Z,a,1.66,1.0,2025-11-20T19:27:03.096514287Z,E,1.66,1.66,1.66,2.0,1.66,2025-11-20T19:27:00Z,2.0,1.66,1.05,1.3,0.53,25.0,0.55,2025-11-19T05:00:00Z,135.0,1.10963,2025-11-21,40000
BTC270115P00035000,0.4998,-0.3051,0.0171,-0.1981,-0.0069,0.144,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,7.43,7,B,3.56,24,A,A,2025-11-20T19:49:58.766618467Z,I,4.9,1.0,2025-11-18T19:49:41.362137657Z,P,4.9,4.9,4.9,1.0,4.9,2025-11-18T19:49:00Z,1.0,4.9,5.1,5.1,5.1,1.0,5.1,2025-11-17T05:00:00Z,1.0,5.1,2027-01-15,35000
BTC260116P00054000,0.3297,-0.9943,0.0033,-0.0835,0.005,0.0025,14.0,14.0,14.0,1.0,14.0,2025-11-19T05:00:00Z,1.0,14.0,16.129,35,B,14.69,35,B,A,2025-11-20T19:50:18.231841197Z,I,14.0,1.0,2025-11-19T14:30:02.190474968Z,D,14.0,14.0,14.0,1.0,14.0,2025-11-19T14:30:00Z,1.0,14.0,11.8,11.8,11.8,1.0,11.8,2025-11-14T05:00:00Z,10.0,11.8,2026-01-16,54000
BTC280121P00048000,0.5462,-0.4169,0.0127,-0.702,-0.0047,0.22,13.6,13.6,13.6,1.0,13.6,2025-10-22T04:00:00Z,2.0,13.6,18.5,7,U,14.29,8,U,A,2025-11-20T19:45:48.206741991Z,I,13.6,2.0,2025-10-22T16:06:50.110911821Z,I,13.6,13.6,13.6,1.0,13.6,2025-10-22T16:06:00Z,2.0,13.6,,,,,,,,,2028-01-21,48000
BTC251219P00058000,0.7388,-0.9698,0.0086,-0.0451,-0.0033,0.0074,,,,,,,,,20.78,16,Z,18.49,20,Z,A,2025-11-20T19:28:29.41151993Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,58000
BTC251219P00028000,,,,,,,,,,,,,,,0.52,14,E,0.0,0,?,A,2025-11-20T19:50:08.136425665Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,28000
BTC270115P00029000,0.4718,-0.1894,0.014,-0.1139,-0.0053,0.1113,,,,,,,,,4.12,32,P,1.13,44,A,A,2025-11-20T19:50:38.736887434Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,29000
BTC280121P00060000,0.5547,-0.5216,0.0127,-0.9795,-0.0038,0.2246,20.84,20.84,20.84,1.0,20.84,2025-10-16T04:00:00Z,2.0,20.84,26.88,28,A,23.48,31,B,A,2025-11-20T19:50:26.037831062Z,a,20.84,2.0,2025-10-16T16:43:29.135361087Z,X,20.84,20.84,20.84,1.0,20.84,2025-10-16T16:43:00Z,2.0,20.84,,,,,,,,,2028-01-21,60000
BTC251219C00054000,,,,,,,0.15,0.15,0.15,1.0,0.15,2025-11-18T05:00:00Z,4.0,0.15,0.73,673,A,0.0,0,?,A,2025-11-20T19:45:48.220394426Z,I,0.15,4.0,2025-11-18T15:15:38.790224172Z,U,0.15,0.15,0.15,1.0,0.15,2025-11-18T15:15:00Z,4.0,0.15,0.13,0.22,0.13,2.0,0.22,2025-11-17T05:00:00Z,2.0,0.175,2025-12-19,54000
BTC260116C00040000,0.5667,0.4768,0.0465,0.0241,-0.0316,0.0602,2.65,4.0,2.65,9.0,3.7,2025-11-20T05:00:00Z,74.0,3.267568,3.07,337,X,2.5,37,P,A,2025-11-20T19:50:01.316946723Z,I,2.65,5.0,2025-11-20T18:33:14.667531966Z,I,2.65,2.65,2.65,1.0,2.65,2025-11-20T18:33:00Z,5.0,2.65,3.5,4.3,3.1,24.0,4.3,2025-11-19T05:00:00Z,99.0,3.282121,2026-01-16,40000
BTC270115P00066000,0.5346,-0.7231,0.0152,-0.6422,-0.0034,0.1376,,,,,,,,,30.03,18,P,25.98,14,E, ,2025-11-20T19:37:04.342976684Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,66000
BTC260116P00074000,,,,,,,,,,,,,,,37.15,16,Z,34.53,20,E, ,2025-11-20T19:50:27.450163102Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000
BTC260116C00057000,,,,,,,0.88,0.88,0.88,1.0,0.88,2025-11-11T05:00:00Z,3.0,0.88,0.77,678,A,0.0,0,?,A,2025-11-20T19:50:22.191002734Z,a,0.88,3.0,2025-11-11T17:35:41.324368322Z,X,0.88,0.88,0.88,1.0,0.88,2025-11-11T17:35:00Z,3.0,0.88,1.45,1.45,1.45,1.0,1.45,2025-10-30T04:00:00Z,165.0,1.45,2026-01-16,57000
BTC260116C00034000,0.6973,0.7222,0.0318,0.0329,-0.0333,0.0507,,,,,,,,,7.41,800,X,5.75,81,N,A,2025-11-20T19:50:20.334848624Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,34000
BTC260320C00064000,0.6166,0.1071,0.0136,0.0115,-0.0108,0.0405,0.57,0.57,0.57,1.0,0.57,2025-11-17T05:00:00Z,3.0,0.57,0.98,269,A,0.23,31,U,A,2025-11-20T19:50:00.341960156Z,g,0.57,3.0,2025-11-17T20:30:16.144060425Z,C,0.57,0.57,0.57,1.0,0.57,2025-11-17T20:30:00Z,3.0,0.57,1.32,1.32,1.32,2.0,1.32,2025-11-04T05:00:00Z,3.0,1.32,2026-03-20,64000
BTC260320C00061000,0.6128,0.1324,0.0159,0.0141,-0.0125,0.047,3.0,3.0,3.0,1.0,3.0,2025-10-23T04:00:00Z,1.0,3.0,1.17,538,A,0.38,62,A,A,2025-11-20T19:50:37.663259019Z,I,3.02,1.0,2025-10-23T16:40:53.182666268Z,P,3.0,3.0,3.0,1.0,3.0,2025-10-23T16:40:00Z,1.0,3.0,4.95,4.95,4.95,1.0,4.95,2025-10-09T04:00:00Z,1.0,4.95,2026-03-20,61000
BTC260320C00071000,,,,,,,0.45,0.45,0.45,1.0,0.45,2025-11-14T05:00:00Z,1.0,0.45,0.73,272,A,0.0,0,?,A,2025-11-20T19:50:38.471025883Z,I,0.45,1.0,2025-11-14T18:43:15.600302704Z,C,0.45,0.45,0.45,1.0,0.45,2025-11-14T18:43:00Z,1.0,0.45,,,,,,,,,2026-03-20,71000
BTC260116C00055000,,,,,,,0.4,0.4,0.35,3.0,0.35,2025-11-20T05:00:00Z,32.0,0.398438,0.48,43,P,0.0,0,?, ,2025-11-20T19:45:48.207998905Z,f,0.4,1.0,2025-11-20T16:05:49.455703118Z,I,0.4,0.4,0.4,1.0,0.4,2025-11-20T16:05:00Z,1.0,0.4,0.4,0.4,0.35,20.0,0.4,2025-11-19T05:00:00Z,26.0,0.39,2026-01-16,55000
BTC251219C00020000,,,,,,,28.0,28.0,28.0,1.0,28.0,2025-10-22T04:00:00Z,1.0,28.0,19.84,279,A,17.26,42,A,A,2025-11-20T19:50:38.487227391Z,I,28.0,1.0,2025-10-22T14:49:04.497323929Z,H,28.0,28.0,28.0,1.0,28.0,2025-10-22T14:49:00Z,1.0,28.0,,,,,,,,,2025-12-19,20000
BTC270115P00037000,0.4874,-0.3435,0.0184,-0.2246,-0.0069,0.1512,6.0,6.0,6.0,1.0,6.0,2025-11-17T05:00:00Z,1.0,6.0,8.18,13,E,4.48,16,U,A,2025-11-20T19:45:48.206266782Z,a,6.0,1.0,2025-11-17T18:45:38.545362401Z,X,6.0,6.0,6.0,1.0,6.0,2025-11-17T18:45:00Z,1.0,6.0,4.84,4.84,4.84,1.0,4.84,2025-11-07T05:00:00Z,1.0,4.84,2027-01-15,37000
BTC251219P00060000,0.7823,-0.9722,0.0076,-0.0467,-0.0029,0.0069,12.5,12.5,12.5,1.0,12.5,2025-10-21T04:00:00Z,1.0,12.5,22.92,16,X,20.33,21,E, ,2025-11-20T19:50:00.59767257Z,g,12.5,1.0,2025-10-21T13:40:03.531830166Z,C,12.5,12.5,12.5,1.0,12.5,2025-10-21T13:40:00Z,1.0,12.5,13.0,13.0,13.0,1.0,13.0,2025-10-16T04:00:00Z,1.0,13.0,2025-12-19,60000
BTC251219C00043000,0.5358,0.2498,0.055,0.007,-0.0326,0.0343,0.89,1.2,0.89,4.0,1.2,2025-11-20T05:00:00Z,106.0,1.107358,0.92,78,A,0.68,57,P,A,2025-11-20T19:50:25.187449352Z,g,0.89,2.0,2025-11-20T16:42:04.222765439Z,A,0.89,0.89,0.89,1.0,0.89,2025-11-20T16:42:00Z,2.0,0.89,1.12,1.15,1.1,4.0,1.15,2025-11-19T05:00:00Z,12.0,1.11,2025-12-19,43000
BTC280121P00051000,0.5293,-0.4549,0.0133,-0.7699,-0.0043,0.2235,12.55,12.55,12.55,2.0,12.55,2025-09-22T04:00:00Z,20.0,12.55,19.36,31,C,16.79,21,U, ,2025-11-20T19:37:04.34341298Z,f,12.55,10.0,2025-09-22T19:01:37.008018842Z,M,12.55,12.55,12.55,2.0,12.55,2025-09-22T19:01:00Z,20.0,12.55,11.94,11.94,11.94,1.0,11.94,2025-09-16T04:00:00Z,1.0,11.94,2028-01-21,51000
BTC260320P00071000,0.6928,-0.9075,0.0109,-0.2207,-0.0034,0.0364,,,,,,,,,33.33,31,X,31.47,20,B, ,2025-11-20T19:49:49.026037595Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,71000
BTC260618C00070000,0.5672,0.1275,0.0127,0.023,-0.0086,0.0606,2.04,2.04,2.04,1.0,2.04,2025-11-04T05:00:00Z,6.0,2.04,1.48,309,A,0.28,128,A,A,2025-11-20T19:49:59.668127179Z,f,2.04,6.0,2025-11-04T15:29:24.142567483Z,C,2.04,2.04,2.04,1.0,2.04,2025-11-04T15:29:00Z,6.0,2.04,,,,,,,,,2026-06-18,70000
BTC270115P00072000,0.5961,-0.7272,0.0136,-0.7126,-0.0038,0.1366,,,,,,,,,36.14,13,E,31.77,13,E,A,2025-11-20T19:50:27.550832091Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,72000
BTC251219P00057000,,,,,,,,,,,,,,,19.31,15,X,17.1,20,E, ,2025-11-20T19:49:47.990494924Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,57000
BTC251121P00041000,,,,,,,2.8,2.8,0.89,7.0,0.95,2025-11-20T05:00:00Z,17.0,1.414706,2.92,38,P,2.43,38,C,A,2025-11-20T19:50:01.348316836Z,I,2.8,1.0,2025-11-20T19:32:18.281050572Z,X,2.8,2.8,2.8,1.0,2.8,2025-11-20T19:32:00Z,1.0,2.8,1.7,2.0,0.86,10.0,1.45,2025-11-19T05:00:00Z,19.0,1.474211,2025-11-21,41000
BTC260116P00061000,,,,,,,,,,,,,,,22.95,20,E,21.48,20,E, ,2025-11-20T19:48:00.532373834Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,61000
BTC251219P00042000,0.5372,-0.6977,0.0602,-0.0249,-0.0315,0.0376,4.45,4.45,3.95,3.0,3.95,2025-11-20T05:00:00Z,3.0,4.24,4.88,84,X,4.38,52,P,A,2025-11-20T19:49:54.355249524Z,I,4.45,1.0,2025-11-20T18:33:14.667524684Z,Z,4.45,4.45,4.45,1.0,4.45,2025-11-20T18:33:00Z,1.0,4.45,3.2,3.2,2.96,3.0,3.1,2025-11-19T05:00:00Z,4.0,3.115,2025-12-19,42000
BTC280121C00055000,0.6069,0.5483,0.0116,0.2443,-0.0096,0.2232,13.6,13.6,13.6,1.0,13.6,2025-11-10T05:00:00Z,1.0,13.6,11.04,29,A,8.41,13,E,A,2025-11-20T19:50:26.428592453Z,a,13.6,1.0,2025-11-10T20:46:23.733356984Z,X,13.6,13.6,13.6,1.0,13.6,2025-11-10T20:46:00Z,1.0,13.6,12.0,12.0,12.0,1.0,12.0,2025-11-04T05:00:00Z,1.0,12.0,2028-01-21,55000
BTC251219P00074000,,,,,,,,,,,,,,,37.44,21,X,34.15,20,E,A,2025-11-20T19:50:06.403389733Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,74000
BTC260618C00053000,0.5733,0.315,0.0213,0.0536,-0.015,0.1031,3.64,3.64,3.64,1.0,3.64,2025-11-14T05:00:00Z,5.0,3.64,3.65,373,A,1.82,130,A,A,2025-11-20T19:50:07.75205785Z,g,3.64,5.0,2025-11-14T19:06:10.698141855Z,C,3.64,3.64,3.64,1.0,3.64,2025-11-14T19:06:00Z,5.0,3.64,,,,,,,,,2026-06-18,53000
BTC260618P00046000,0.4691,-0.6098,0.0282,-0.1909,-0.009,0.1114,,,,,,,,,10.61,12,P,9.09,433,A,A,2025-11-20T19:50:36.256661944Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000
BTC251121P00060000,,,,,,,,,,,,,,,21.61,19,U,20.42,38,B, ,2025-11-20T19:45:48.206393618Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,60000
BTC260618C00046000,0.5896,0.4445,0.0231,0.0722,-0.0174,0.1147,,,,,,,,,5.45,377,A,3.48,7,U,A,2025-11-20T19:50:43.655457701Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000
BTC260320P00045000,0.4722,-0.6614,0.0353,-0.1101,-0.0123,0.0803,7.0,7.0,7.0,1.0,7.0,2025-11-18T05:00:00Z,1.0,7.0,9.14,57,A,7.24,754,X,A,2025-11-20T19:50:01.316946723Z,I,7.0,1.0,2025-11-18T20:58:33.814953763Z,U,7.0,7.0,7.0,1.0,7.0,2025-11-18T20:58:00Z,1.0,7.0,5.9,5.9,5.9,1.0,5.9,2025-11-17T05:00:00Z,1.0,5.9,2026-03-20,45000
BTC260618C00054000,0.5744,0.3004,0.0209,0.0513,-0.0147,0.101,,,,,,,,,3.37,372,A,1.78,115,B, ,2025-11-20T19:50:41.784949557Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000
BTC280121P00039000,0.5195,-0.3258,0.0123,-0.4909,-0.0046,0.2031,9.6,9.6,9.6,1.0,9.6,2025-11-18T05:00:00Z,1.0,9.6,11.73,16,S,8.58,29,A,A,2025-11-20T19:47:53.161956363Z,I,9.6,1.0,2025-11-18T20:33:07.357531869Z,P,9.6,9.6,9.6,1.0,9.6,2025-11-18T20:33:00Z,1.0,9.6,10.1,10.1,10.1,1.0,10.1,2025-11-17T05:00:00Z,1.0,10.1,2028-01-21,39000
BTC270115P00026000,0.5105,-0.1463,0.0109,-0.0884,-0.005,0.0942,,,,,,,,,3.72,18,X,0.42,19,A,A,2025-11-20T19:50:30.836367747Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,26000
BTC260618P00052000,0.4995,-0.7132,0.0235,-0.2421,-0.0074,0.0988,,,,,,,,,15.75,16,E,13.82,47,B,A,2025-11-20T19:49:25.654582378Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,52000
BTC260618P00030000,0.5444,-0.1982,0.0176,-0.056,-0.0095,0.0808,1.7,1.7,1.7,1.0,1.7,2025-11-10T05:00:00Z,1.0,1.7,2.63,13,M,1.68,211,C,A,2025-11-20T19:50:27.639268826Z,I,1.67,1.0,2025-11-10T19:41:01.556538611Z,E,1.7,1.7,1.7,1.0,1.7,2025-11-10T19:41:00Z,1.0,1.7,,,,,,,,,2026-06-18,30000
BTC270115C00056000,0.5881,0.4117,0.0161,0.1218,-0.0122,0.1599,10.6,10.6,10.6,1.0,10.6,2025-10-29T04:00:00Z,1.0,10.6,6.27,13,E,4.12,8,U,A,2025-11-20T19:45:48.206231728Z,I,10.6,1.0,2025-10-29T13:30:00.774962454Z,X,10.6,10.6,10.6,1.0,10.6,2025-10-29T13:30:00Z,1.0,10.6,10.2,10.2,10.2,1.0,10.2,2025-10-27T04:00:00Z,1.0,10.2,2027-01-15,56000
BTC280121C00056000,0.575,0.5234,0.0123,0.2435,-0.0092,0.2245,10.15,10.15,10.1,2.0,10.1,2025-11-17T05:00:00Z,3.0,10.133333,10.96,39,A,6.66,13,E,A,2025-11-20T19:50:40.564588473Z,I,10.15,2.0,2025-11-17T18:02:11.01919209Z,Q,10.15,10.15,10.15,1.0,10.15,2025-11-17T18:02:00Z,2.0,10.15,,,,,,,,,2028-01-21,56000
BTC280121P00040000,0.5144,-0.3391,0.0126,-0.5123,-0.0046,0.2063,10.25,10.25,10.25,1.0,10.25,2025-11-19T05:00:00Z,1.0,10.25,12.21,19,S,9.06,32,A,A,2025-11-20T19:50:40.333718204Z,g,10.25,1.0,2025-11-19T15:13:07.17901172Z,C,10.25,10.25,10.25,1.0,10.25,2025-11-19T15:13:00Z,1.0,10.25,10.3,10.3,10.3,1.0,10.3,2025-11-18T05:00:00Z,5.0,10.3,2028-01-21,40000
BTC260618C00025000,0.7598,0.8564,0.0103,0.0967,-0.0136,0.0657,16.5,16.5,16.5,2.0,16.5,2025-11-19T05:00:00Z,2.0,16.5,17.23,658,X,14.69,205,X, ,2025-11-20T19:50:00.226510031Z,I,16.5,1.0,2025-11-19T20:21:26.042065388Z,W,16.5,16.5,16.5,2.0,16.5,2025-11-19T20:21:00Z,2.0,16.5,,,,,,,,,2026-06-18,25000
BTC251121C00062000,,,,,,,0.34,0.4,0.3,10.0,0.3,2025-10-20T04:00:00Z,32.0,0.342813,0.73,504,A,0.0,0,?, ,2025-11-20T19:45:48.206177963Z,a,0.34,10.0,2025-10-20T17:59:50.850606772Z,A,0.34,0.34,0.34,2.0,0.34,2025-10-20T17:59:00Z,20.0,0.34,0.58,0.58,0.58,1.0,0.58,2025-10-14T04:00:00Z,1.0,0.58,2025-11-21,62000
BTC260320P00042000,0.4808,-0.5611,0.0374,-0.0908,-0.0144,0.0865,5.5,5.5,5.5,1.0,5.5,2025-11-20T05:00:00Z,1.0,5.5,6.86,81,N,5.45,753,X,A,2025-11-20T19:50:21.199832556Z,I,5.5,1.0,2025-11-20T16:57:40.426243846Z,C,5.5,5.5,5.5,1.0,5.5,2025-11-20T16:57:00Z,1.0,5.5,5.76,5.76,5.64,2.0,5.64,2025-11-19T05:00:00Z,2.0,5.7,2026-03-20,42000
BTC270115C00072000,0.5906,0.269,0.0136,0.0843,-0.0102,0.1357,7.08,7.08,7.08,1.0,7.08,2025-10-02T04:00:00Z,1.0,7.08,4.25,13,E,1.73,6,B,A,2025-11-20T19:50:10.605394905Z,f,7.08,1.0,2025-10-02T13:38:04.241593885Z,I,7.08,7.08,7.08,1.0,7.08,2025-10-02T13:38:00Z,1.0,7.08,,,,,,,,,2027-01-15,72000
BTC251219P00044000,0.4956,-0.8176,0.0495,-0.0297,-0.0203,0.0285,6.0,6.0,4.5,17.0,4.5,2025-11-20T05:00:00Z,29.0,5.124483,6.62,56,C,5.56,71,A,A,2025-11-20T19:50:22.988282758Z,I,6.0,1.0,2025-11-20T17:27:09.863001026Z,U,6.0,6.0,6.0,1.0,6.0,2025-11-20T17:27:00Z,1.0,6.0,4.81,4.81,4.62,3.0,4.62,2025-11-19T05:00:00Z,3.0,4.693333,2025-12-19,44000
BTC260320C00065000,,,,,,,0.45,0.7,0.45,8.0,0.69,2025-11-20T05:00:00Z,11.0,0.67,0.97,281,A,0.0,0,?,A,2025-11-20T19:50:40.471158979Z,I,0.45,1.0,2025-11-20T17:07:05.236895689Z,A,0.45,0.45,0.45,1.0,0.45,2025-11-20T17:07:00Z,1.0,0.45,2.49,2.49,2.49,1.0,2.49,2025-10-23T04:00:00Z,10.0,2.49,2026-03-20,65000
BTC251121C00058000,,,,,,,0.04,0.04,0.04,1.0,0.04,2025-11-20T05:00:00Z,1.0,0.04,0.08,36,C,0.0,0,?, ,2025-11-20T19:37:04.343563249Z,a,0.04,1.0,2025-11-20T15:37:35.889371924Z,X,0.04,0.04,0.04,1.0,0.04,2025-11-20T15:37:00Z,1.0,0.04,0.02,0.02,0.02,1.0,0.02,2025-11-14T05:00:00Z,5.0,0.02,2025-11-21,58000
BTC270115C00037000,0.5803,0.6665,0.0152,0.1736,-0.0117,0.1495,,,,,,,,,11.54,13,S,9.37,6,P,A,2025-11-20T19:50:33.642590882Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,37000
BTC251219C00069000,,,,,,,0.2,0.2,0.2,1.0,0.2,2025-11-03T05:00:00Z,1.0,0.2,0.73,457,A,0.0,0,?,A,2025-11-20T19:45:48.221583525Z,I,0.2,1.0,2025-11-03T16:00:44.248273262Z,C,0.2,0.2,0.2,1.0,0.2,2025-11-03T16:00:00Z,1.0,0.2,1.15,1.15,1.15,1.0,1.15,2025-10-09T04:00:00Z,1.0,1.15,2025-12-19,69000
BTC270115C00042000,0.581,0.59,0.0163,0.1609,-0.0124,0.1598,8.9,8.95,8.9,2.0,8.95,2025-11-19T05:00:00Z,2.0,8.925,9.69,27,A,7.56,10,E,A,2025-11-20T19:50:43.50089173Z,I,8.9,1.0,2025-11-19T20:46:17.725752909Z,P,8.9,8.9,8.9,1.0,8.9,2025-11-19T20:46:00Z,1.0,8.9,10.2,10.2,9.84,2.0,9.84,2025-11-18T05:00:00Z,3.0,10.08,2027-01-15,42000
BTC280121C00025000,0.6102,0.842,0.007,0.2734,-0.0064,0.136,20.1,20.2,20.1,4.0,20.2,2025-11-20T05:00:00Z,4.0,20.125,21.67,14,S,17.58,13,P,A,2025-11-20T19:45:48.206115429Z,I,20.1,1.0,2025-11-20T18:24:23.352612459Z,W,20.1,20.2,20.1,4.0,20.2,2025-11-20T18:24:00Z,4.0,20.125,20.9,21.7,20.54,21.0,21.7,2025-11-19T05:00:00Z,65.0,21.036615,2028-01-21,25000
BTC251121P00047000,,,,,,,8.2,8.2,8.2,1.0,8.2,2025-11-20T05:00:00Z,1.0,8.2,9.04,69,B,7.42,55,B,A,2025-11-20T19:45:49.758224995Z,I,8.2,1.0,2025-11-20T19:22:32.183950084Z,W,8.2,8.2,8.2,1.0,8.2,2025-11-20T19:22:00Z,1.0,8.2,6.4,6.69,6.4,2.0,6.69,2025-11-18T05:00:00Z,2.0,6.545,2025-11-21,47000
BTC270115C00054000,0.5858,0.433,0.0163,0.1271,-0.0123,0.1617,5.8,5.91,5.8,2.0,5.91,2025-11-19T05:00:00Z,2.0,5.855,6.62,82,A,4.48,67,A,A,2025-11-20T19:50:07.36413464Z,g,5.8,1.0,2025-11-19T20:21:49.282732672Z,C,5.8,5.8,5.8,1.0,5.8,2025-11-19T20:21:00Z,1.0,5.8,11.6,11.6,11.6,1.0,11.6,2025-10-13T04:00:00Z,1.0,11.6,2027-01-15,54000
BTC251219P00043000,0.5046,-0.7661,0.0563,-0.0275,-0.025,0.0331,5.0,5.0,3.9,2.0,3.9,2025-11-20T05:00:00Z,2.0,4.45,5.56,45,P,5.02,268,E,A,2025-11-20T19:50:00.563581707Z,I,5.0,1.0,2025-11-20T18:59:10.561342806Z,U,5.0,5.0,5.0,1.0,5.0,2025-11-20T18:59:00Z,1.0,5.0,4.2,4.2,3.73,4.0,3.73,2025-11-19T05:00:00Z,4.0,3.9025,2025-12-19,43000
BTC280121P00045000,0.5072,-0.4003,0.0135,-0.6268,-0.0044,0.2178,9.4,9.4,9.4,1.0,9.4,2025-09-22T04:00:00Z,2.0,9.4,15.24,26,P,11.89,24,P, ,2025-11-20T19:37:04.341960555Z,I,9.4,2.0,2025-09-22T17:10:52.183830047Z,I,9.4,9.4,9.4,1.0,9.4,2025-09-22T17:10:00Z,2.0,9.4,8.7,8.7,8.7,1.0,8.7,2025-09-19T04:00:00Z,2.0,8.7,2028-01-21,45000
BTC260618P00042000,0.4671,-0.5098,0.0294,-0.1532,-0.0101,0.1158,7.09,7.09,7.09,1.0,7.09,2025-11-19T05:00:00Z,1.0,7.09,8.1,75,N,6.12,700,X,A,2025-11-20T19:50:32.405046077Z,g,7.09,1.0,2025-11-19T18:14:44.831107005Z,C,7.09,7.09,7.09,1.0,7.09,2025-11-19T18:14:00Z,1.0,7.09,,,,,,,,,2026-06-18,42000
BTC251121P00058000,,,,,,,12.2,12.2,12.2,1.0,12.2,2025-11-04T05:00:00Z,4.0,12.2,20.13,24,U,18.37,38,B, ,2025-11-20T19:45:48.206251663Z,f,12.2,4.0,2025-11-04T15:37:29.616536999Z,I,12.2,12.2,12.2,1.0,12.2,2025-11-04T15:37:00Z,4.0,12.2,7.3,7.3,7.3,1.0,7.3,2025-10-10T04:00:00Z,1.0,7.3,2025-11-21,58000
BTC260618P00058000,0.5703,-0.7565,0.0189,-0.2842,-0.0073,0.091,,,,,,,,,22.13,41,B,18.77,47,B, ,2025-11-20T19:37:05.396680547Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000
BTC260320C00074000,,,,,,,2.3,2.3,2.3,1.0,2.3,2025-10-02T04:00:00Z,2.0,2.3,0.77,296,A,0.0,0,?, ,2025-11-20T19:45:48.206645666Z,I,2.27,2.0,2025-10-02T19:22:22.302438333Z,A,2.3,2.3,2.3,1.0,2.3,2025-10-02T19:22:00Z,2.0,2.3,1.5,1.5,1.5,1.0,1.5,2025-09-23T04:00:00Z,1.0,1.5,2026-03-20,74000
