symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC260116P00047000,6.9,7.38,6.9,3.0,7.38,2025-11-18T05:00:00Z,3.0,7.08,9.69,78,X,7.84,55,E,A,2025-11-20T20:00:34.677104816Z,f,6.9,1.0,2025-11-18T18:01:59.32504872Z,N,6.9,6.96,6.9,2.0,6.96,2025-11-18T18:01:00Z,2.0,6.93,6.1,6.1,6.1,1.0,6.1,2025-11-14T05:00:00Z,1.0,6.1,2026-01-16,47000,0.4249,-0.8616,0.0343,-0.0653,-0.008,0.0335
BTC251219P00031000,,,,,,,,,0.43,41,D,0.27,25,P, ,2025-11-20T20:00:41.497944955Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,31000,0.6412,-0.0989,0.0251,-0.0033,-0.0204,0.0188
BTC280121P00070000,,,,,,,,,35.26,13,E,31.54,12,B,A,2025-11-20T20:00:46.72881685Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,70000,0.5785,-0.5774,0.012,-1.2055,-0.0031,0.2212
BTC251121P00053000,12.2,12.2,12.2,1.0,12.2,2025-11-18T05:00:00Z,5.0,12.2,15.15,63,B,13.19,44,X, ,2025-11-20T19:53:19.987627497Z,e,12.2,5.0,2025-11-18T15:46:39.936811097Z,B,12.2,12.2,12.2,1.0,12.2,2025-11-18T15:46:00Z,5.0,12.2,7.5,7.5,7.5,1.0,7.5,2025-11-12T05:00:00Z,2.0,7.5,2025-11-21,53000,,,,,,
BTC251121P00056000,6.1,6.16,6.0,5.0,6.0,2025-09-19T04:00:00Z,15.0,6.110667,17.68,55,B,16.17,38,B, ,2025-11-20T19:57:38.665379216Z,S,6.17,5.0,2025-09-19T19:53:18.196455054Z,M,6.1,6.1,6.1,1.0,6.1,2025-09-19T19:53:00Z,5.0,6.1,,,,,,,,,2025-11-21,56000,,,,,,
BTC251121P00063000,,,,,,,,,24.93,69,A,23.51,41,X,A,2025-11-20T19:58:55.884513981Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,63000,,,,,,
BTC260320P00052000,7.3,7.3,6.6,4.0,7.18,2025-10-13T04:00:00Z,23.0,7.217391,14.74,57,X,12.94,64,E,A,2025-11-20T20:00:41.303683327Z,g,7.3,10.0,2025-10-13T15:57:47.551149567Z,C,7.3,7.3,7.3,1.0,7.3,2025-10-13T15:57:00Z,10.0,7.3,5.98,5.98,5.85,3.0,5.85,2025-10-09T04:00:00Z,23.0,5.923478,2026-03-20,52000,0.473,-0.826,0.0247,-0.1497,-0.0063,0.0565
BTC260116P00035000,1.42,1.42,0.94,2.0,0.94,2025-11-20T05:00:00Z,2.0,1.18,2.13,101,A,0.88,813,X,A,2025-11-20T20:00:12.666181876Z,g,1.42,1.0,2025-11-20T17:31:59.596780014Z,A,1.42,1.42,1.42,1.0,1.42,2025-11-20T17:31:00Z,1.0,1.42,1.6,1.6,1.2,3.0,1.2,2025-11-19T05:00:00Z,7.0,1.45,2026-01-16,35000,0.5142,-0.2796,0.0431,-0.0191,-0.0217,0.051
BTC260116P00062000,,,,,,,,,24.54,22,Z,22.56,20,B,A,2025-11-20T19:45:48.206400031Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,62000,0.7327,-0.9321,0.0118,-0.0926,-0.0064,0.0199
BTC251219C00071000,0.5,0.5,0.5,1.0,0.5,2025-09-10T04:00:00Z,1.0,0.5,0.77,450,A,0.0,0,?,A,2025-11-20T19:45:48.222303898Z,a,0.5,1.0,2025-09-10T15:17:47.267368906Z,X,0.5,0.5,0.5,1.0,0.5,2025-09-10T15:17:00Z,1.0,0.5,,,,,,,,,2025-12-19,71000,,,,,,
BTC251219C00074000,0.6,0.6,0.6,1.0,0.6,2025-10-10T04:00:00Z,2.0,0.6,0.73,450,A,0.0,0,?,A,2025-11-20T19:45:48.222309069Z,I,0.6,2.0,2025-10-10T18:03:06.748964128Z,A,0.6,0.6,0.6,1.0,0.6,2025-10-10T18:03:00Z,2.0,0.6,0.7,0.7,0.7,1.0,0.7,2025-10-02T04:00:00Z,2.0,0.7,2025-12-19,74000,,,,,,
BTC260618C00045000,5.58,5.58,5.58,1.0,5.58,2025-11-17T05:00:00Z,20.0,5.58,5.72,378,A,3.83,13,E,A,2025-11-20T20:00:23.477780878Z,a,5.58,20.0,2025-11-17T20:16:12.679384936Z,I,5.58,5.58,5.58,1.0,5.58,2025-11-17T20:16:00Z,20.0,5.58,7.16,7.16,7.16,1.0,7.16,2025-11-13T05:00:00Z,1.0,7.16,2026-06-18,45000,0.5881,0.4657,0.0232,0.0753,-0.0175,0.1157
BTC260116C00047000,0.91,0.91,0.91,1.0,0.91,2025-11-20T05:00:00Z,1.0,0.91,1.22,274,A,0.72,70,B,A,2025-11-20T20:00:48.216287737Z,a,0.91,1.0,2025-11-20T17:27:48.797361971Z,X,0.91,0.91,0.91,1.0,0.91,2025-11-20T17:27:00Z,1.0,0.91,1.08,1.08,1.08,1.0,1.08,2025-11-19T05:00:00Z,1.0,1.08,2026-01-16,47000,0.5631,0.2198,0.0347,0.0117,-0.023,0.0449
BTC270115C00046000,11.9,11.9,11.9,1.0,11.9,2025-11-12T05:00:00Z,5.0,11.9,8.32,79,A,6.52,61,A,A,2025-11-20T20:00:38.823305119Z,f,11.9,5.0,2025-11-12T14:46:20.878269653Z,M,11.9,11.9,11.9,1.0,11.9,2025-11-12T14:46:00Z,5.0,11.9,12.0,12.0,12.0,1.0,12.0,2025-11-10T05:00:00Z,10.0,12.0,2027-01-15,46000,0.5791,0.5335,0.0167,0.1505,-0.0125,0.1638
BTC280121P00053000,14.0,14.0,14.0,1.0,14.0,2025-10-10T04:00:00Z,5.0,14.0,22.48,13,E,17.81,13,S,A,2025-11-20T19:45:48.20642366Z,g,14.0,5.0,2025-10-10T19:50:02.579381288Z,C,14.0,14.0,14.0,1.0,14.0,2025-10-10T19:50:00Z,5.0,14.0,13.68,13.68,13.68,1.0,13.68,2025-09-19T04:00:00Z,1.0,13.68,2028-01-21,53000,0.561,-0.4566,0.0125,-0.8173,-0.0045,0.2242
BTC270115P00045000,8.08,8.08,8.08,1.0,8.08,2025-11-03T05:00:00Z,1.0,8.08,12.61,27,P,9.54,35,A,A,2025-11-20T20:00:43.365741664Z,a,8.08,1.0,2025-11-03T14:47:45.359363414Z,X,8.08,8.08,8.08,1.0,8.08,2025-11-03T14:47:00Z,1.0,8.08,9.0,9.0,9.0,1.0,9.0,2025-10-16T04:00:00Z,1.0,9.0,2027-01-15,45000,0.4881,-0.4861,0.0198,-0.3429,-0.0067,0.1643
BTC251121P00035000,0.05,0.13,0.01,6.0,0.01,2025-11-20T05:00:00Z,15.0,0.086,0.08,37,P,0.07,44,P, ,2025-11-20T19:58:26.258178351Z,I,0.05,1.0,2025-11-20T18:13:59.889457102Z,S,0.05,0.05,0.05,1.0,0.05,2025-11-20T18:13:00Z,1.0,0.05,0.2,0.4,0.1,4.0,0.1,2025-11-19T05:00:00Z,5.0,0.214,2025-11-21,35000,1.2078,-0.0684,0.0544,-0.0001,-0.1598,0.0027
BTC260116P00056000,6.06,6.06,6.06,2.0,6.06,2025-10-08T04:00:00Z,5.0,6.06,17.92,37,C,16.48,35,B,A,2025-11-20T19:59:50.373485627Z,a,6.06,2.0,2025-10-08T14:07:01.632388376Z,B,6.06,6.06,6.06,2.0,6.06,2025-10-08T14:07:00Z,5.0,6.06,6.06,6.06,6.06,1.0,6.06,2025-10-07T04:00:00Z,3.0,6.06,2026-01-16,56000,,,,,,
BTC251219C00058000,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12,0.77,473,A,0.0,0,?,A,2025-11-20T19:42:14.620397074Z,a,0.12,1.0,2025-11-14T19:11:46.365368882Z,X,0.12,0.12,0.12,1.0,0.12,2025-11-14T19:11:00Z,1.0,0.12,0.3,0.3,0.3,1.0,0.3,2025-11-11T05:00:00Z,1.0,0.3,2025-12-19,58000,,,,,,
BTC270115P00054000,,,,,,,,,20.0,10,U,16.05,15,S, ,2025-11-20T19:50:13.531408493Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,54000,0.5193,-0.6032,0.018,-0.4749,-0.0059,0.1589
BTC270115P00069000,,,,,,,,,32.619,13,E,28.72,13,B,A,2025-11-20T20:00:33.673576415Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,69000,0.5486,-0.7367,0.0144,-0.6798,-0.0031,0.1345
BTC251219P00060000,12.5,12.5,12.5,1.0,12.5,2025-10-21T04:00:00Z,1.0,12.5,23.48,15,X,19.97,20,E, ,2025-11-20T19:57:02.163098657Z,g,12.5,1.0,2025-10-21T13:40:03.531830166Z,C,12.5,12.5,12.5,1.0,12.5,2025-10-21T13:40:00Z,1.0,12.5,13.0,13.0,13.0,1.0,13.0,2025-10-16T04:00:00Z,1.0,13.0,2025-12-19,60000,0.9682,-0.9319,0.0126,-0.0457,-0.0175,0.0142
BTC260116C00037000,,,,,,,,,5.69,855,A,3.84,109,A,A,2025-11-20T20:00:38.372397663Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,37000,0.663,0.6153,0.038,0.0294,-0.0357,0.0579
BTC260320C00060000,0.6,0.76,0.6,13.0,0.76,2025-11-20T05:00:00Z,17.0,0.671765,0.67,66,N,0.52,28,P,A,2025-11-20T19:58:27.99365209Z,I,0.6,1.0,2025-11-20T19:00:01.629541765Z,U,0.6,0.6,0.6,1.0,0.6,2025-11-20T19:00:00Z,1.0,0.6,0.8,0.89,0.8,2.0,0.89,2025-11-19T05:00:00Z,105.0,0.885714,2026-03-20,60000,0.555,0.1139,0.0158,0.0124,-0.0102,0.0424
BTC251121P00070000,24.88,24.88,24.88,1.0,24.88,2025-11-07T05:00:00Z,10.0,24.88,32.67,58,B,30.06,40,X, ,2025-11-20T19:46:16.171181345Z,a,24.88,10.0,2025-11-07T17:50:12.947738915Z,C,24.88,24.88,24.88,1.0,24.88,2025-11-07T17:50:00Z,10.0,24.88,25.3,25.3,25.3,1.0,25.3,2025-11-05T05:00:00Z,10.0,25.3,2025-11-21,70000,,,,,,
BTC260116P00051000,5.85,5.85,5.8,2.0,5.8,2025-10-20T04:00:00Z,2.0,5.825,12.96,35,B,11.62,35,B, ,2025-11-20T20:00:34.683039205Z,a,5.85,1.0,2025-10-20T17:40:08.059358876Z,X,5.85,5.85,5.85,1.0,5.85,2025-10-20T17:40:00Z,1.0,5.85,5.7,5.7,5.7,1.0,5.7,2025-10-14T04:00:00Z,1.0,5.7,2026-01-16,51000,,,,,,
BTC260320P00073000,,,,,,,,,35.02,20,E,33.35,20,E,A,2025-11-20T19:50:39.804838936Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,73000,0.6867,-0.9199,0.0098,-0.2284,-0.002,0.0327
BTC260116C00052000,0.5,0.5,0.5,1.0,0.5,2025-11-20T05:00:00Z,15.0,0.5,0.48,55,P,0.22,95,A,A,2025-11-20T20:00:09.791071024Z,I,0.48,15.0,2025-11-20T17:05:59.426183672Z,I,0.5,0.5,0.5,1.0,0.5,2025-11-20T17:05:00Z,15.0,0.5,0.91,0.91,0.91,1.0,0.91,2025-11-14T05:00:00Z,1.0,0.91,2026-01-16,52000,0.5399,0.0986,0.0212,0.0054,-0.0128,0.0263
BTC260618P00059000,,,,,,,,,22.77,19,B,19.39,47,B, ,2025-11-20T19:37:05.396680547Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,59000,0.5534,-0.7776,0.0185,-0.2929,-0.0062,0.0867
BTC260116C00031000,,,,,,,,,9.92,773,X,8.21,202,X, ,2025-11-20T20:00:13.913567907Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,31000,0.7876,0.8053,0.0231,0.0341,-0.0312,0.0418
BTC260618P00070000,,,,,,,,,33.34,34,X,30.29,31,B,A,2025-11-20T19:48:00.754202703Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,70000,0.6778,-0.808,0.0138,-0.3614,-0.0064,0.0795
BTC260116P00031000,,,,,,,,,0.98,85,N,0.27,857,X,A,2025-11-20T19:50:52.296412131Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,31000,0.5549,-0.1334,0.0256,-0.009,-0.0153,0.0327
BTC260320C00080000,0.45,0.45,0.45,1.0,0.45,2025-11-12T05:00:00Z,1.0,0.45,0.77,334,A,0.0,0,?,A,2025-11-20T19:45:48.222649122Z,I,0.45,1.0,2025-11-12T19:33:01.304964037Z,I,0.45,0.45,0.45,1.0,0.45,2025-11-12T19:33:00Z,1.0,0.45,0.6,0.6,0.6,1.0,0.6,2025-11-05T05:00:00Z,30.0,0.6,2026-03-20,80000,,,,,,
BTC251219C00059000,0.35,0.35,0.35,1.0,0.35,2025-11-19T05:00:00Z,1.0,0.35,0.77,647,A,0.03,1,X,A,2025-11-20T19:42:14.620472235Z,f,0.35,1.0,2025-11-19T20:50:49.153384594Z,X,0.35,0.35,0.35,1.0,0.35,2025-11-19T20:50:00Z,1.0,0.35,0.1,0.15,0.1,2.0,0.15,2025-11-13T05:00:00Z,26.0,0.148077,2025-12-19,59000,1.0139,0.0883,0.0146,0.0024,-0.0306,0.0173
BTC260116P00033000,1.17,1.17,1.17,1.0,1.17,2025-11-20T05:00:00Z,1.0,1.17,1.52,104,X,0.62,585,A,A,2025-11-20T20:00:19.447343209Z,a,1.17,1.0,2025-11-20T17:18:30.219856734Z,J,1.17,1.17,1.17,1.0,1.17,2025-11-20T17:18:00Z,1.0,1.17,,,,,,,,,2026-01-16,33000,0.5528,-0.204,0.0338,-0.0139,-0.0199,0.043
BTC251219C00046000,0.3,0.3,0.3,1.0,0.3,2025-11-20T05:00:00Z,10.0,0.3,0.43,90,X,0.28,81,A,A,2025-11-20T20:00:25.210825315Z,I,0.3,10.0,2025-11-20T18:21:37.933497373Z,U,0.3,0.3,0.3,1.0,0.3,2025-11-20T18:21:00Z,10.0,0.3,0.83,0.9,0.83,8.0,0.83,2025-11-18T05:00:00Z,16.0,0.8475,2025-12-19,46000,0.5296,0.1315,0.0372,0.0037,-0.0216,0.0231
BTC260320C00069000,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.78,275,A,0.07,59,A,A,2025-11-20T20:00:05.119673942Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000,0.627,0.0782,0.0106,0.0085,-0.0087,0.0321
BTC251219C00045000,0.49,0.68,0.49,8.0,0.68,2025-11-20T05:00:00Z,41.0,0.565854,0.57,46,P,0.38,30,P, ,2025-11-20T19:45:48.20710769Z,I,0.49,2.0,2025-11-20T18:31:50.102031994Z,Z,0.49,0.49,0.49,1.0,0.49,2025-11-20T18:31:00Z,2.0,0.49,0.6,1.0,0.6,18.0,1.0,2025-11-19T05:00:00Z,72.0,0.735833,2025-12-19,45000,0.5311,0.1663,0.0434,0.0047,-0.0254,0.027
BTC251121C00061000,0.25,0.25,0.25,2.0,0.25,2025-10-24T04:00:00Z,3.0,0.25,0.77,512,X,0.0,0,?, ,2025-11-20T19:45:48.206215759Z,I,0.25,2.0,2025-10-24T18:35:05.64313733Z,C,0.25,0.25,0.25,1.0,0.25,2025-10-24T18:35:00Z,2.0,0.25,0.33,0.33,0.33,1.0,0.33,2025-10-23T04:00:00Z,10.0,0.33,2025-11-21,61000,,,,,,
BTC280121P00050000,16.68,16.68,16.68,1.0,16.68,2025-11-19T05:00:00Z,10.0,16.68,19.41,38,A,15.6,25,P,A,2025-11-20T20:00:22.382992083Z,f,16.68,10.0,2025-11-19T14:30:35.85372211Z,A,16.68,16.68,16.68,1.0,16.68,2025-11-19T14:30:00Z,10.0,16.68,14.4,14.8,14.4,2.0,14.8,2025-11-07T05:00:00Z,20.0,14.6,2028-01-21,50000,0.5367,-0.44,0.013,-0.7461,-0.0044,0.2229
BTC260116P00066000,,,,,,,,,29.5,13,Z,26.61,20,E, ,2025-11-20T19:46:10.667122215Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,1.0127,-0.8728,0.0136,-0.0961,-0.0215,0.0316
BTC280121P00045000,9.4,9.4,9.4,1.0,9.4,2025-09-22T04:00:00Z,2.0,9.4,15.24,26,P,11.89,24,P, ,2025-11-20T19:37:04.341960555Z,I,9.4,2.0,2025-09-22T17:10:52.183830047Z,I,9.4,9.4,9.4,1.0,9.4,2025-09-22T17:10:00Z,2.0,9.4,8.7,8.7,8.7,1.0,8.7,2025-09-19T04:00:00Z,2.0,8.7,2028-01-21,45000,0.509,-0.3983,0.0134,-0.6259,-0.0044,0.2181
BTC270115C00073000,,,,,,,,,5.06,51,A,1.58,13,E,A,2025-11-20T19:59:27.850114874Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,73000,0.6201,0.2835,0.0133,0.0872,-0.011,0.1396
BTC280121P00056000,,,,,,,,,24.14,13,E,19.6,13,U,A,2025-11-20T19:59:22.625738328Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,56000,0.5416,-0.4941,0.013,-0.8859,-0.004,0.2255
BTC251121C00043000,0.04,0.07,0.04,3.0,0.07,2025-11-19T05:00:00Z,10.0,0.067,0.23,64,A,0.0,0,?, ,2025-11-20T19:46:32.887102253Z,f,0.04,1.0,2025-11-19T19:51:28.438834045Z,W,0.04,0.04,0.04,1.0,0.04,2025-11-19T19:51:00Z,1.0,0.04,0.27,0.44,0.18,12.0,0.18,2025-11-18T05:00:00Z,48.0,0.255208,2025-11-21,43000,,,,,,
BTC270115C00032000,,,,,,,,,14.08,13,E,10.9,17,A,A,2025-11-20T19:59:38.661463Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,32000,0.5582,0.7485,0.0139,0.1872,-0.0103,0.1314
BTC270115C00055000,5.5,5.9,5.5,3.0,5.7,2025-11-19T05:00:00Z,3.0,5.7,6.42,98,A,4.28,71,A,A,2025-11-20T20:00:40.6916833Z,g,5.5,1.0,2025-11-19T20:21:49.282732672Z,C,5.5,5.5,5.5,1.0,5.5,2025-11-19T20:21:00Z,1.0,5.5,5.93,5.93,5.68,2.0,5.68,2025-11-18T05:00:00Z,2.0,5.805,2027-01-15,55000,0.5832,0.4217,0.0163,0.1249,-0.0122,0.1612
BTC270115C00063000,,,,,,,,,5.09,18,B,2.9,13,E,A,2025-11-20T19:59:49.433255369Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000,0.5827,0.339,0.0152,0.104,-0.0113,0.1508
BTC260618P00050000,8.32,8.32,8.32,1.0,8.32,2025-11-03T05:00:00Z,1.0,8.32,14.01,11,P,12.29,426,A,A,2025-11-20T20:00:17.429087897Z,g,8.32,1.0,2025-11-03T15:56:57.37451759Z,A,8.32,8.32,8.32,1.0,8.32,2025-11-03T15:56:00Z,1.0,8.32,8.86,8.86,8.86,1.0,8.86,2025-10-23T04:00:00Z,1.0,8.86,2026-06-18,50000,0.5019,-0.6731,0.0247,-0.2243,-0.0086,0.105
BTC251121P00057000,,,,,,,,,19.27,63,B,17.38,39,X, ,2025-11-20T19:54:05.984700557Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,57000,,,,,,
BTC270115C00034000,24.9,24.9,24.9,1.0,24.9,2025-10-03T04:00:00Z,1.0,24.9,12.86,13,S,10.57,12,E,A,2025-11-20T19:45:48.206913835Z,I,24.9,1.0,2025-10-03T17:19:30.58047415Z,Z,24.9,24.9,24.9,1.0,24.9,2025-10-03T17:19:00Z,1.0,24.9,24.5,24.5,24.5,1.0,24.5,2025-10-02T04:00:00Z,1.0,24.5,2027-01-15,34000,0.5725,0.7155,0.0144,0.1815,-0.011,0.1398
BTC260116C00068000,,,,,,,,,0.77,499,A,0.0,0,?, ,2025-11-20T19:45:48.206330622Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,68000,,,,,,
BTC260320C00062000,2.3,2.3,2.3,1.0,2.3,2025-10-17T04:00:00Z,1.0,2.3,1.12,349,A,0.17,9,P,A,2025-11-20T20:00:38.651663999Z,I,2.3,1.0,2025-10-17T14:27:36.656332053Z,D,2.3,2.3,2.3,1.0,2.3,2025-10-17T14:27:00Z,1.0,2.3,3.45,3.45,3.45,1.0,3.45,2025-10-14T04:00:00Z,5.0,3.45,2026-03-20,62000,0.5958,0.1157,0.0149,0.0125,-0.011,0.0429
BTC280121P00044000,11.25,11.25,11.25,1.0,11.25,2025-11-04T05:00:00Z,1.0,11.25,16.129,4,A,11.37,14,S,A,2025-11-20T20:00:35.89632436Z,f,11.25,1.0,2025-11-04T19:04:30.563671391Z,I,11.25,11.25,11.25,1.0,11.25,2025-11-04T19:04:00Z,1.0,11.25,,,,,,,,,2028-01-21,44000,0.5471,-0.3738,0.0122,-0.6095,-0.0049,0.2141
BTC270115C00041000,9.77,9.77,9.77,1.0,9.77,2025-11-18T05:00:00Z,1.0,9.77,9.97,13,E,7.36,17,A,A,2025-11-20T20:00:35.899006258Z,a,9.77,1.0,2025-11-18T14:58:44.522367684Z,X,9.77,9.77,9.77,1.0,9.77,2025-11-18T14:58:00Z,1.0,9.77,15.55,15.55,15.55,1.0,15.55,2025-10-17T04:00:00Z,2.0,15.55,2027-01-15,41000,0.5584,0.6012,0.0168,0.1661,-0.0119,0.1591
BTC251219P00056000,5.3,5.3,5.3,1.0,5.3,2025-10-09T04:00:00Z,3.0,5.3,18.13,23,Z,16.59,20,B,A,2025-11-20T19:45:48.206186257Z,I,5.32,3.0,2025-10-09T16:30:11.021162115Z,E,5.3,5.3,5.3,1.0,5.3,2025-10-09T16:30:00Z,3.0,5.3,4.7,4.7,4.7,1.0,4.7,2025-10-06T04:00:00Z,3.0,4.7,2025-12-19,56000,,,,,,
BTC260116P00068000,,,,,,,,,30.98,15,X,28.07,20,E, ,2025-11-20T19:45:57.031379137Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,68000,0.8441,-0.937,0.0097,-0.1023,-0.0069,0.0188
BTC260320C00065000,0.45,0.7,0.45,8.0,0.69,2025-11-20T05:00:00Z,11.0,0.67,0.93,281,A,0.0,0,?,A,2025-11-20T20:00:05.633154161Z,I,0.45,1.0,2025-11-20T17:07:05.236895689Z,A,0.45,0.45,0.45,1.0,0.45,2025-11-20T17:07:00Z,1.0,0.45,2.49,2.49,2.49,1.0,2.49,2025-10-23T04:00:00Z,10.0,2.49,2026-03-20,65000,,,,,,
BTC251121P00040000,1.6,1.85,0.45,17.0,0.45,2025-11-20T05:00:00Z,20.0,1.2405,1.88,39,C,1.57,28,P,A,2025-11-20T20:00:11.127210273Z,f,1.6,1.0,2025-11-20T19:45:29.701536965Z,W,1.6,1.6,1.6,1.0,1.6,2025-11-20T19:45:00Z,1.0,1.6,1.05,1.3,0.53,25.0,0.55,2025-11-19T05:00:00Z,135.0,1.10963,2025-11-21,40000,0.7162,-0.8617,0.1534,-0.001,-0.1549,0.0044
BTC270115C00052000,7.77,7.78,7.77,2.0,7.78,2025-11-14T05:00:00Z,2.0,7.775,6.94,87,A,4.87,65,A,A,2025-11-20T20:00:23.310131768Z,f,7.77,1.0,2025-11-14T19:06:21.166388716Z,J,7.77,7.78,7.77,2.0,7.78,2025-11-14T19:06:00Z,2.0,7.775,14.4,14.4,14.4,1.0,14.4,2025-10-13T04:00:00Z,1.0,14.4,2027-01-15,52000,0.5787,0.4548,0.0166,0.1332,-0.0123,0.1633
BTC260116C00032000,,,,,,,,,8.98,790,X,7.38,98,X, ,2025-11-20T20:00:17.02366467Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,32000,0.7434,0.784,0.026,0.0342,-0.0313,0.0444
BTC270115P00063000,,,,,,,,,27.01,7,U,23.98,12,E,A,2025-11-20T19:59:49.500480619Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000,0.5392,-0.6905,0.0159,-0.5997,-0.0043,0.1453
BTC260320P00068000,,,,,,,,,30.9,20,E,28.73,20,E, ,2025-11-20T19:46:10.667122215Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,68000,0.7631,-0.8555,0.0135,-0.2059,-0.0093,0.05
BTC260116C00071000,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.77,778,A,0.0,0,?,A,2025-11-20T19:42:14.651058445Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000,,,,,,
BTC260116C00080000,0.18,0.2,0.18,3.0,0.2,2025-11-04T05:00:00Z,35.0,0.185714,0.38,20,P,0.0,0,?,O,2025-11-20T19:37:04.356778426Z,a,0.18,25.0,2025-11-04T19:46:20.039370915Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-04T19:46:00Z,25.0,0.18,0.3,0.35,0.3,2.0,0.35,2025-11-03T05:00:00Z,15.0,0.333333,2026-01-16,80000,,,,,,
BTC270115C00040000,9.55,9.87,8.3,5.0,8.3,2025-11-19T05:00:00Z,102.0,9.663627,9.08,75,X,8.2,28,A,A,2025-11-20T20:00:34.948249909Z,I,9.55,2.0,2025-11-19T20:06:00.753492512Z,Z,9.55,9.55,9.55,1.0,9.55,2025-11-19T20:06:00Z,2.0,9.55,10.6,10.6,10.6,2.0,10.6,2025-11-18T05:00:00Z,2.0,10.6,2027-01-15,40000,0.534,0.6119,0.0174,0.1712,-0.0114,0.1579
BTC251121P00062000,16.1,16.1,16.1,1.0,16.1,2025-11-04T05:00:00Z,4.0,16.1,24.46,47,B,22.28,39,X, ,2025-11-20T19:53:08.472302176Z,f,16.1,4.0,2025-11-04T15:37:29.616536999Z,I,16.1,16.1,16.1,1.0,16.1,2025-11-04T15:37:00Z,4.0,16.1,,,,,,,,,2025-11-21,62000,,,,,,
BTC280121P00049000,16.14,16.14,16.14,1.0,16.14,2025-11-17T05:00:00Z,50.0,16.14,19.34,26,P,14.76,20,E, ,2025-11-20T19:37:04.34326205Z,a,16.14,50.0,2025-11-17T17:47:36.074625551Z,J,16.14,16.14,16.14,1.0,16.14,2025-11-17T17:47:00Z,50.0,16.14,13.99,13.99,13.99,1.0,13.99,2025-11-11T05:00:00Z,50.0,13.99,2028-01-21,49000,0.5471,-0.4253,0.0127,-0.7241,-0.0046,0.2215
BTC260116P00067000,,,,,,,,,29.67,16,X,27.59,20,B,A,2025-11-20T20:00:44.202740398Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,67000,0.8756,-0.9222,0.011,-0.1,-0.0101,0.0221
BTC260618P00045000,7.95,7.95,7.95,1.0,7.95,2025-11-17T05:00:00Z,5.0,7.95,10.05,21,U,8.33,431,A,A,2025-11-20T20:00:42.730086473Z,f,7.95,5.0,2025-11-17T17:21:39.133661962Z,M,7.95,7.95,7.95,1.0,7.95,2025-11-17T17:21:00Z,5.0,7.95,7.55,7.61,7.55,3.0,7.61,2025-11-14T05:00:00Z,5.0,7.562,2026-06-18,45000,0.4787,-0.5785,0.0281,-0.1806,-0.0098,0.1139
