symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC251219P00035000,0.3,0.41,0.28,10.0,0.41,2025-12-02T05:00:00Z,23.0,0.355217,0.43,27,P,0.0,0,?, ,2025-12-03T14:50:06.132832279Z,a,0.3,1.0,2025-12-02T20:30:18.145364715Z,X,0.3,0.3,0.3,1.0,0.3,2025-12-02T20:30:00Z,1.0,0.3,0.85,1.0,0.8,12.0,0.85,2025-12-01T05:00:00Z,18.0,0.871667,2025-12-19,35000,,,,,,
BTC260618P00042000,7.09,7.09,7.09,1.0,7.09,2025-11-19T05:00:00Z,1.0,7.09,7.02,375,A,5.46,179,A,A,2025-12-03T14:50:08.34599174Z,g,7.09,1.0,2025-11-19T18:14:44.831107005Z,C,7.09,7.09,7.09,1.0,7.09,2025-11-19T18:14:00Z,1.0,7.09,,,,,,,,,2026-06-18,42000,0.521,-0.4235,0.0248,-0.1279,-0.0133,0.1185
BTC260116P00069000,,,,,,,,,29.71,21,U,26.18,30,S,A,2025-12-03T14:50:06.135874352Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,69000,0.9553,-0.9154,0.0113,-0.0792,-0.0172,0.0222
BTC260116C00053000,0.29,0.32,0.29,3.0,0.32,2025-11-24T05:00:00Z,53.0,0.319434,0.77,210,A,0.12,25,U,A,2025-12-03T14:50:06.125654949Z,a,0.29,1.0,2025-11-24T17:47:20.700363439Z,X,0.29,0.29,0.29,1.0,0.29,2025-11-24T17:47:00Z,1.0,0.29,0.65,0.65,0.65,2.0,0.65,2025-11-17T05:00:00Z,14.0,0.65,2026-01-16,53000,0.5627,0.1215,0.0251,0.0055,-0.0189,0.0289
BTC260116P00063000,,,,,,,,,23.81,20,B,20.74,30,S,A,2025-12-03T14:50:06.135874352Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,63000,0.9398,-0.8695,0.0158,-0.07,-0.0263,0.0303
BTC251219C00032000,,,,,,,,,9.79,307,A,8.42,82,A,A,2025-12-03T14:50:12.650162718Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,32000,,,,,,
BTC260116P00040000,2.35,2.95,2.35,4.0,2.52,2025-12-02T05:00:00Z,13.0,2.851538,2.65,238,A,1.83,106,A,A,2025-12-03T14:50:11.151697468Z,I,2.35,1.0,2025-12-02T19:04:06.850412345Z,U,2.35,2.35,2.35,1.0,2.35,2025-12-02T19:04:00Z,1.0,2.35,3.7,3.7,3.7,1.0,3.7,2025-12-01T05:00:00Z,1.0,3.7,2026-01-16,40000,0.5142,-0.3893,0.0521,-0.022,-0.0301,0.0549
BTC251219P00059000,,,,,,,,,19.17,38,U,16.64,39,A, ,2025-12-03T14:50:06.129217409Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,59000,,,,,,
BTC251219C00070000,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.77,355,A,0.0,0,?, ,2025-12-03T14:50:06.119153367Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000,,,,,,
BTC260320P00052000,14.62,14.62,14.62,1.0,14.62,2025-12-01T05:00:00Z,1.0,14.62,13.18,73,N,10.98,287,A,A,2025-12-03T14:50:05.634370206Z,f,14.62,1.0,2025-12-01T14:34:27.511422138Z,X,14.62,14.62,14.62,1.0,14.62,2025-12-01T14:34:00Z,1.0,14.62,7.3,7.3,6.6,4.0,7.18,2025-10-13T04:00:00Z,23.0,7.217391,2026-03-20,52000,0.5564,-0.7209,0.0271,-0.1225,-0.0152,0.075
BTC260618C00042000,5.05,5.12,5.05,2.0,5.12,2025-11-25T05:00:00Z,2.0,5.085,6.83,184,A,6.09,10,I,A,2025-12-03T14:50:06.127289711Z,I,5.05,1.0,2025-11-25T15:55:17.710150449Z,Z,5.05,5.05,5.05,1.0,5.05,2025-11-25T15:55:00Z,1.0,5.05,7.6,7.6,7.6,1.0,7.6,2025-11-14T05:00:00Z,2.0,7.6,2026-06-18,42000,0.5376,0.5788,0.024,0.0939,-0.0179,0.1184
BTC260618C00056000,,,,,,,,,3.82,464,A,0.82,451,A,A,2025-12-03T14:50:06.125549775Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,56000,0.5169,0.2856,0.0217,0.051,-0.0144,0.1029
BTC251219C00033000,21.38,21.38,21.38,1.0,21.38,2025-08-11T04:00:00Z,10.0,21.38,8.85,125,A,7.28,86,A,A,2025-12-03T14:50:11.964156817Z,a,21.38,10.0,2025-08-11T14:37:11.832406388Z,X,21.38,21.38,21.38,1.0,21.38,2025-08-11T14:37:00Z,10.0,21.38,15.85,16.07,15.85,6.0,15.9,2025-05-12T04:00:00Z,10.0,15.965,2025-12-19,33000,,,,,,
BTC270115C00032000,,,,,,,,,15.33,46,A,12.71,46,A,A,2025-12-03T14:49:34.908414508Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,32000,0.519,0.7895,0.0128,0.2069,-0.0097,0.1257
BTC260116P00059000,,,,,,,,,19.91,23,B,16.61,45,S, ,2025-12-03T14:45:03.690111122Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,59000,0.8277,-0.862,0.0186,-0.0648,-0.024,0.0315
BTC270115P00039000,7.26,7.26,7.26,1.0,7.26,2025-11-28T05:00:00Z,1.0,7.26,8.44,70,A,5.25,69,A,A,2025-12-03T14:49:49.43109669Z,a,7.26,1.0,2025-11-28T16:42:20.337361035Z,X,7.26,7.26,7.26,1.0,7.26,2025-11-28T16:42:00Z,1.0,7.26,6.13,6.13,5.5,2.0,5.5,2025-11-04T05:00:00Z,2.0,5.815,2027-01-15,39000,0.522,-0.3282,0.0159,-0.2277,-0.0082,0.1574
BTC251219C00057000,0.18,0.18,0.18,1.0,0.18,2025-11-13T05:00:00Z,1.0,0.18,0.47,318,A,0.0,0,?, ,2025-12-03T14:50:06.119123195Z,a,0.18,1.0,2025-11-13T18:56:01.875362194Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-13T18:56:00Z,1.0,0.18,0.38,0.38,0.38,1.0,0.38,2025-11-11T05:00:00Z,4.0,0.38,2025-12-19,57000,,,,,,
BTC260320C00025000,16.9,16.9,16.9,1.0,16.9,2025-11-28T05:00:00Z,25.0,16.9,18.08,362,C,15.48,86,A,A,2025-12-03T14:50:04.608056526Z,I,16.57,25.0,2025-11-28T15:39:47.685056637Z,P,16.9,16.9,16.9,1.0,16.9,2025-11-28T15:39:00Z,25.0,16.9,13.32,13.32,13.32,1.0,13.32,2025-11-21T05:00:00Z,3.0,13.32,2026-03-20,25000,0.623,0.9538,0.007,0.066,-0.0086,0.0216
BTC260116P00062000,,,,,,,,,22.44,23,Z,19.78,30,S,A,2025-12-03T14:50:06.13589444Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,62000,0.8572,-0.8866,0.0157,-0.0695,-0.0208,0.0275
BTC280121C00065000,8.25,8.25,8.25,1.0,8.25,2025-11-17T05:00:00Z,4.0,8.25,9.44,37,A,6.08,42,A,A,2025-12-03T14:50:11.434949805Z,a,8.25,4.0,2025-11-17T15:20:45.129368923Z,X,8.25,8.25,8.25,1.0,8.25,2025-11-17T15:20:00Z,4.0,8.25,10.5,10.5,10.5,1.0,10.5,2025-11-04T05:00:00Z,1.0,10.5,2028-01-21,65000,0.546,0.4658,0.0121,0.244,-0.0094,0.2393
BTC260116P00046000,5.71,5.71,5.71,1.0,5.71,2025-11-17T05:00:00Z,5.0,5.71,6.56,99,C,5.12,473,A,A,2025-12-03T14:50:06.125975745Z,g,5.71,5.0,2025-11-17T14:40:07.809113778Z,C,5.71,5.71,5.71,1.0,5.71,2025-11-17T14:40:00Z,5.0,5.71,5.5,5.5,5.5,1.0,5.5,2025-11-14T05:00:00Z,1.0,5.5,2026-01-16,46000,0.5005,-0.6985,0.0487,-0.0417,-0.0247,0.0499
BTC270115P00044000,6.4,6.4,6.4,1.0,6.4,2025-09-30T04:00:00Z,2.0,6.4,11.18,22,A,7.53,31,A,A,2025-12-03T14:50:13.701952041Z,I,6.57,2.0,2025-09-30T17:40:27.219148544Z,I,6.4,6.4,6.4,1.0,6.4,2025-09-30T17:40:00Z,2.0,6.4,,,,,,,,,2027-01-15,44000,0.5036,-0.415,0.0178,-0.2957,-0.008,0.1698
BTC260618C00051000,3.0,3.17,2.96,5.0,2.96,2025-12-02T05:00:00Z,19.0,3.081053,3.76,316,A,2.56,595,A,A,2025-12-03T14:50:06.125880545Z,a,3.0,1.0,2025-12-02T18:55:28.877212328Z,J,3.0,3.0,3.0,1.0,3.0,2025-12-02T18:55:00Z,1.0,3.0,8.4,8.4,8.4,1.0,8.4,2025-10-29T04:00:00Z,7.0,8.4,2026-06-18,51000,0.5023,0.3669,0.0248,0.0645,-0.0157,0.114
BTC260116C00071000,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.73,366,A,0.0,0,?, ,2025-12-03T14:50:06.11929493Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000,,,,,,
BTC280121C00063000,11.73,11.9,11.73,2.0,11.9,2025-09-22T04:00:00Z,39.0,11.834615,9.57,41,A,6.5,39,A,A,2025-12-03T14:50:11.801615302Z,g,11.73,15.0,2025-09-22T19:22:10.185000133Z,C,11.73,11.73,11.73,1.0,11.73,2025-09-22T19:22:00Z,15.0,11.73,,,,,,,,,2028-01-21,63000,0.5423,0.4791,0.0122,0.2499,-0.0094,0.2398
BTC260116P00034000,1.1,1.1,1.1,1.0,1.1,2025-11-26T05:00:00Z,1.0,1.1,1.02,237,A,0.23,147,A,A,2025-12-03T14:50:10.964200749Z,g,1.1,1.0,2025-11-26T19:40:17.696179868Z,C,1.1,1.1,1.1,1.0,1.1,2025-11-26T19:40:00Z,1.0,1.1,1.27,1.27,1.27,1.0,1.27,2025-11-25T05:00:00Z,5.0,1.27,2026-01-16,34000,0.5715,-0.1376,0.0269,-0.0076,-0.0198,0.0315
BTC260116P00050000,12.52,12.52,12.52,1.0,12.52,2025-12-01T05:00:00Z,1.0,12.52,9.92,91,A,8.75,46,C,A,2025-12-03T14:50:13.059700272Z,a,12.52,1.0,2025-12-01T17:37:13.158349388Z,B,12.52,12.52,12.52,1.0,12.52,2025-12-01T17:37:00Z,1.0,12.52,12.2,12.2,12.2,1.0,12.2,2025-11-24T05:00:00Z,2.0,12.2,2026-01-16,50000,0.5593,-0.8094,0.034,-0.0515,-0.0203,0.0389
BTC251219C00068000,1.15,1.15,1.15,1.0,1.15,2025-10-08T04:00:00Z,1.0,1.15,0.77,355,A,0.0,0,?, ,2025-12-03T14:50:06.119158266Z,I,1.28,1.0,2025-10-08T17:23:12.766813999Z,E,1.15,1.15,1.15,1.0,1.15,2025-10-08T17:23:00Z,1.0,1.15,,,,,,,,,2025-12-19,68000,,,,,,
BTC260618P00044000,7.82,7.82,7.82,1.0,7.82,2025-11-18T05:00:00Z,1.0,7.82,9.28,670,A,6.67,569,A,A,2025-12-03T14:50:08.880128412Z,g,7.82,1.0,2025-11-18T15:01:13.453261957Z,A,7.82,7.82,7.82,1.0,7.82,2025-11-18T15:01:00Z,1.0,7.82,6.25,6.25,6.25,1.0,6.25,2025-11-07T05:00:00Z,2.0,6.25,2026-06-18,44000,0.5675,-0.4609,0.0231,-0.1455,-0.0146,0.1202
BTC260320P00059000,,,,,,,,,19.14,39,C,17.47,38,C, ,2025-12-03T14:50:06.145272173Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,59000,0.601,-0.8177,0.0197,-0.1524,-0.0112,0.059
BTC270115C00071000,2.75,2.75,2.75,1.0,2.75,2025-12-02T05:00:00Z,1.0,2.75,4.35,138,A,1.47,130,A,A,2025-12-03T14:50:06.125092629Z,f,2.75,1.0,2025-12-02T17:37:27.68584649Z,J,2.75,2.75,2.75,1.0,2.75,2025-12-02T17:37:00Z,1.0,2.75,6.7,6.7,6.7,1.0,6.7,2025-10-14T04:00:00Z,1.0,6.7,2027-01-15,71000,0.5307,0.2672,0.0142,0.0906,-0.0101,0.1433
BTC251219C00027000,,,,,,,,,15.03,373,A,13.07,99,A,A,2025-12-03T14:50:05.429624218Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,27000,,,,,,
BTC260618C00059000,1.9,1.9,1.9,1.0,1.9,2025-11-26T05:00:00Z,10.0,1.9,3.02,467,A,0.38,468,A,A,2025-12-03T14:50:06.160823944Z,I,1.9,10.0,2025-11-26T18:14:24.341241261Z,U,1.9,1.9,1.9,1.0,1.9,2025-11-26T18:14:00Z,10.0,1.9,4.4,4.4,4.4,1.0,4.4,2025-11-04T05:00:00Z,2.0,4.4,2026-06-18,59000,0.4993,0.2292,0.02,0.0418,-0.0124,0.0917
BTC260320C00055000,1.05,1.05,1.05,1.0,1.05,2025-12-03T05:00:00Z,2.0,1.05,1.53,236,A,0.78,21,A,A,2025-12-03T14:50:13.045371185Z,I,1.05,2.0,2025-12-03T14:30:00.432986204Z,I,1.05,1.05,1.05,1.0,1.05,2025-12-03T14:30:00Z,2.0,1.05,1.16,1.16,1.16,1.0,1.16,2025-11-26T05:00:00Z,1.0,1.16,2026-03-20,55000,0.5237,0.201,0.024,0.0209,-0.0161,0.0627
BTC260116P00049000,9.95,9.95,9.95,1.0,9.95,2025-12-02T05:00:00Z,1.0,9.95,9.36,76,A,7.81,64,A,A,2025-12-03T14:50:10.361926698Z,g,9.95,1.0,2025-12-02T14:32:15.323851696Z,A,9.95,9.95,9.95,1.0,9.95,2025-12-02T14:32:00Z,1.0,9.95,11.5,11.5,11.5,1.0,11.5,2025-12-01T05:00:00Z,2.0,11.5,2026-01-16,49000,0.5806,-0.7691,0.0366,-0.0486,-0.0245,0.0435
BTC260320C00071000,0.45,0.45,0.45,1.0,0.45,2025-11-14T05:00:00Z,1.0,0.45,0.73,296,A,0.0,0,?,A,2025-12-03T14:50:14.311931872Z,I,0.45,1.0,2025-11-14T18:43:15.600302704Z,C,0.45,0.45,0.45,1.0,0.45,2025-11-14T18:43:00Z,1.0,0.45,,,,,,,,,2026-03-20,71000,,,,,,
BTC280121C00050000,10.7,10.7,10.0,3.0,10.3,2025-12-02T05:00:00Z,3.0,10.333333,12.73,40,A,10.15,52,A,A,2025-12-03T14:50:13.701760692Z,I,10.7,1.0,2025-12-02T20:19:10.021193156Z,C,10.7,10.7,10.7,1.0,10.7,2025-12-02T20:19:00Z,1.0,10.7,10.1,10.1,10.04,2.0,10.04,2025-11-25T05:00:00Z,4.0,10.055,2028-01-21,50000,0.5628,0.6026,0.0114,0.2858,-0.0096,0.2322
BTC251219C00025000,12.5,12.5,12.37,37.0,12.37,2025-11-21T05:00:00Z,39.0,12.4,17.36,352,A,14.75,92,A,A,2025-12-03T14:50:13.912838966Z,I,12.5,3.0,2025-11-21T17:23:49.118957145Z,U,12.5,12.5,12.5,1.0,12.5,2025-11-21T17:23:00Z,3.0,12.5,17.8,17.8,17.8,1.0,17.8,2025-11-14T05:00:00Z,3.0,17.8,2025-12-19,25000,,,,,,
BTC280121P00059000,,,,,,,,,24.99,25,A,21.49,23,A,A,2025-12-03T14:50:06.127117223Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000,0.5661,-0.4748,0.0117,-0.9136,-0.0049,0.2397
BTC270115C00080000,2.36,2.36,2.36,1.0,2.36,2025-12-02T05:00:00Z,1.0,2.36,3.74,135,A,1.03,153,A,A,2025-12-03T14:50:06.124661409Z,a,2.36,1.0,2025-12-02T20:13:33.863357342Z,X,2.36,2.36,2.36,1.0,2.36,2025-12-02T20:13:00Z,1.0,2.36,2.0,2.0,2.0,1.0,2.0,2025-11-26T05:00:00Z,1.0,2.0,2027-01-15,80000,0.5569,0.2214,0.0122,0.0753,-0.0095,0.1295
BTC270115C00061000,11.03,11.03,11.03,2.0,11.03,2025-10-03T04:00:00Z,2.0,11.03,6.79,48,A,1.98,61,A,A,2025-12-03T14:50:04.597008409Z,a,11.03,1.0,2025-10-03T19:32:19.443593652Z,M,11.03,11.03,11.03,2.0,11.03,2025-10-03T19:32:00Z,2.0,11.03,,,,,,,,,2027-01-15,61000,0.5341,0.3651,0.0162,0.1192,-0.0117,0.1638
BTC260116C00064000,1.77,1.77,1.65,2.0,1.65,2025-10-13T04:00:00Z,2.0,1.71,0.77,362,A,0.0,0,?, ,2025-12-03T14:50:06.119279904Z,f,1.77,1.0,2025-10-13T18:37:55.117590789Z,I,1.77,1.77,1.77,1.0,1.77,2025-10-13T18:37:00Z,1.0,1.77,3.01,3.01,3.01,1.0,3.01,2025-10-06T04:00:00Z,1.0,3.01,2026-01-16,64000,,,,,,
BTC270115C00039000,9.4,9.46,9.4,2.0,9.46,2025-11-26T05:00:00Z,2.0,9.43,11.49,113,A,8.85,106,A,A,2025-12-03T14:50:13.001831374Z,a,9.4,1.0,2025-11-26T15:50:20.962359338Z,X,9.4,9.4,9.4,1.0,9.4,2025-11-26T15:50:00Z,1.0,9.4,9.3,9.3,9.3,1.0,9.3,2025-11-25T05:00:00Z,1.0,9.3,2027-01-15,39000,0.5003,0.6703,0.0166,0.195,-0.0113,0.1577
BTC251219C00071000,0.5,0.5,0.5,1.0,0.5,2025-09-10T04:00:00Z,1.0,0.5,0.77,343,A,0.0,0,?, ,2025-12-03T14:50:06.119174035Z,a,0.5,1.0,2025-09-10T15:17:47.267368906Z,X,0.5,0.5,0.5,1.0,0.5,2025-09-10T15:17:00Z,1.0,0.5,,,,,,,,,2025-12-19,71000,,,,,,
BTC270115P00058000,,,,,,,,,21.31,11,T,17.64,30,A,A,2025-12-03T14:50:06.874629818Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,58000,0.5287,-0.6041,0.0167,-0.4959,-0.0067,0.1679
BTC260320P00046000,8.33,8.33,8.33,1.0,8.33,2025-12-02T05:00:00Z,3.0,8.33,7.97,600,A,6.3,479,A,A,2025-12-03T14:50:11.114413489Z,g,8.33,3.0,2025-12-02T14:32:35.063554884Z,C,8.33,8.33,8.33,1.0,8.33,2025-12-02T14:32:00Z,3.0,8.33,7.95,7.95,7.95,1.0,7.95,2025-11-19T05:00:00Z,1.0,7.95,2026-03-20,46000,0.5015,-0.5907,0.0347,-0.0923,-0.0171,0.0867
BTC260116P00072000,,,,,,,,,32.7,20,B,29.07,30,S,A,2025-12-03T14:50:06.135929439Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,72000,,,,,,
BTC260320C00042000,3.75,3.75,3.42,7.0,3.42,2025-12-02T05:00:00Z,14.0,3.647857,4.72,228,X,3.48,634,A,A,2025-12-03T14:50:06.12586046Z,I,3.75,5.0,2025-12-02T15:51:35.88539954Z,Z,3.75,3.75,3.75,1.0,3.75,2025-12-02T15:51:00Z,5.0,3.75,2.8,3.1,2.8,2.0,3.1,2025-12-01T05:00:00Z,2.0,2.95,2026-03-20,42000,0.4788,0.5391,0.0372,0.0531,-0.0217,0.0886
BTC280121C00045000,15.18,15.92,15.18,2.0,15.92,2025-11-13T05:00:00Z,3.0,15.426667,14.71,16,A,11.12,33,A,A,2025-12-03T14:50:06.989810472Z,a,15.18,2.0,2025-11-13T17:57:23.505355445Z,X,15.18,15.18,15.18,1.0,15.18,2025-11-13T17:57:00Z,2.0,15.18,15.8,16.2,15.8,2.0,16.2,2025-11-06T05:00:00Z,20.0,16.0,2028-01-21,45000,0.5644,0.6515,0.0109,0.2973,-0.0093,0.2226
BTC260320C00056000,0.75,0.75,0.75,1.0,0.75,2025-11-24T05:00:00Z,3.0,0.75,1.37,39,E,0.62,107,A, ,2025-12-03T14:50:07.166092335Z,I,0.75,3.0,2025-11-24T14:43:14.683554667Z,X,0.75,0.75,0.75,1.0,0.75,2025-11-24T14:43:00Z,3.0,0.75,0.75,0.75,0.75,1.0,0.75,2025-11-21T05:00:00Z,1.0,0.75,2026-03-20,56000,0.5175,0.1799,0.0227,0.0188,-0.0148,0.0585
BTC260320P00058000,,,,,,,,,18.25,38,A,16.1,35,A, ,2025-12-03T14:50:06.14541217Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,58000,0.5584,-0.8273,0.0205,-0.1503,-0.0096,0.057
BTC270115P00047000,,,,,,,,,13.32,19,A,9.39,24,S,A,2025-12-03T14:50:07.65279037Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,47000,0.511,-0.4613,0.0178,-0.3394,-0.008,0.173
BTC280121P00055000,,,,,,,,,21.85,25,A,18.38,28,S,A,2025-12-03T14:50:13.701891047Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,55000,0.5547,-0.4466,0.0118,-0.822,-0.0051,0.238
BTC270115C00043000,10.7,10.7,10.7,1.0,10.7,2025-11-14T05:00:00Z,3.0,10.7,10.82,46,A,7.03,80,A,A,2025-12-03T14:50:06.127222526Z,I,10.7,3.0,2025-11-14T14:30:01.857150227Z,X,10.7,10.7,10.7,1.0,10.7,2025-11-14T14:30:00Z,3.0,10.7,11.8,11.9,11.8,2.0,11.9,2025-11-06T05:00:00Z,2.0,11.85,2027-01-15,43000,0.5243,0.6061,0.0168,0.1794,-0.0123,0.1676
BTC270115C00036000,10.55,10.55,10.55,2.0,10.55,2025-11-25T05:00:00Z,5.0,10.55,13.03,38,A,10.22,45,A,A,2025-12-03T14:50:06.125092629Z,g,10.55,3.0,2025-11-25T19:35:06.439569746Z,C,10.55,10.55,10.55,2.0,10.55,2025-11-25T19:35:00Z,5.0,10.55,11.2,11.2,11.1,3.0,11.15,2025-11-24T05:00:00Z,3.0,11.15,2027-01-15,36000,0.5022,0.723,0.0153,0.2031,-0.0107,0.1459
BTC260116C00074000,,,,,,,,,0.73,359,A,0.0,0,?, ,2025-12-03T14:50:06.119304892Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000,,,,,,
BTC270115P00026000,,,,,,,,,3.76,31,A,0.38,26,A,A,2025-12-03T14:50:01.551199554Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,26000,0.5605,-0.1276,0.0086,-0.0819,-0.0056,0.091
BTC260116P00066000,,,,,,,,,26.74,20,B,23.85,30,S,A,2025-12-03T14:50:06.13590938Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,1.021,-0.8726,0.0143,-0.0738,-0.0282,0.0298
BTC260116C00035000,6.4,6.4,6.4,1.0,6.4,2025-12-02T05:00:00Z,1.0,6.4,7.65,474,A,6.24,203,B, ,2025-12-03T14:50:14.328757205Z,I,6.45,1.0,2025-12-02T19:08:30.605122659Z,T,6.4,6.4,6.4,1.0,6.4,2025-12-02T19:08:00Z,1.0,6.4,4.6,4.6,4.32,5.0,4.37,2025-12-01T05:00:00Z,10.0,4.511,2026-01-16,35000,0.4991,0.8543,0.032,0.0341,-0.0215,0.0327
BTC260116C00062000,1.26,1.26,1.26,1.0,1.26,2025-10-20T04:00:00Z,1.0,1.26,0.77,359,A,0.0,0,?, ,2025-12-03T14:50:06.119265375Z,g,1.26,1.0,2025-10-20T18:48:42.523441326Z,C,1.26,1.26,1.26,1.0,1.26,2025-10-20T18:48:00Z,1.0,1.26,1.5,1.5,1.5,1.0,1.5,2025-10-16T04:00:00Z,1.0,1.5,2026-01-16,62000,,,,,,
BTC251219P00045000,5.44,5.64,5.44,2.0,5.64,2025-12-02T05:00:00Z,4.0,5.49,5.07,96,C,3.82,177,A,A,2025-12-03T14:50:14.56130554Z,g,5.44,3.0,2025-12-02T15:47:02.908768537Z,C,5.44,5.44,5.44,1.0,5.44,2025-12-02T15:47:00Z,3.0,5.44,5.06,5.1,4.4,15.0,4.6,2025-11-28T05:00:00Z,34.0,4.740882,2025-12-19,45000,0.5783,-0.7431,0.0646,-0.0154,-0.0465,0.0278
BTC251219P00068000,,,,,,,,,28.16,38,B,25.63,48,S, ,2025-12-03T14:45:03.746253338Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,68000,,,,,,
BTC270115P00074000,,,,,,,,,35.64,12,T,31.99,12,T, ,2025-12-03T14:48:21.986255403Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,74000,0.6139,-0.698,0.013,-0.6995,-0.0056,0.1519
BTC260320C00066000,,,,,,,,,0.82,14,M,0.03,18,A,A,2025-12-03T14:50:12.999998121Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,66000,0.556,0.0841,0.0124,0.0089,-0.0093,0.0344
BTC260116C00080000,0.18,0.2,0.18,3.0,0.2,2025-11-04T05:00:00Z,35.0,0.185714,0.42,16,M,0.0,0,?, ,2025-12-03T14:50:06.119304892Z,a,0.18,25.0,2025-11-04T19:46:20.039370915Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-04T19:46:00Z,25.0,0.18,0.3,0.35,0.3,2.0,0.35,2025-11-03T05:00:00Z,15.0,0.333333,2026-01-16,80000,,,,,,
BTC270115P00080000,32.91,32.91,32.91,1.0,32.91,2025-11-05T05:00:00Z,1.0,32.91,40.64,17,B,39.03,14,M, ,2025-12-03T14:50:06.144182949Z,I,32.91,1.0,2025-11-05T20:59:57.402927973Z,Q,32.91,32.91,32.91,1.0,32.91,2025-11-05T20:59:00Z,1.0,32.91,32.6,32.6,32.6,1.0,32.6,2025-10-20T04:00:00Z,10.0,32.6,2027-01-15,80000,0.6737,-0.6991,0.0119,-0.7673,-0.0061,0.1517
BTC260320C00046000,1.95,2.52,1.95,2.0,2.52,2025-12-01T05:00:00Z,2.0,2.235,3.24,162,A,2.23,187,A,A,2025-12-03T14:50:06.125730276Z,g,1.95,1.0,2025-12-01T14:39:33.276496686Z,A,1.95,1.95,1.95,1.0,1.95,2025-12-01T14:39:00Z,1.0,1.95,2.2,2.2,2.1,3.0,2.1,2025-11-24T05:00:00Z,3.0,2.133333,2026-03-20,46000,0.4892,0.4045,0.0355,0.0408,-0.0212,0.0864
BTC260320C00044000,2.04,2.04,2.04,1.0,2.04,2025-12-02T05:00:00Z,1.0,2.04,3.92,243,A,2.73,593,A,A,2025-12-03T14:50:08.891545641Z,a,2.04,1.0,2025-12-02T16:16:08.395395068Z,A,2.04,2.04,2.04,1.0,2.04,2025-12-02T16:16:00Z,1.0,2.04,3.3,3.3,3.1,3.0,3.1,2025-11-26T05:00:00Z,3.0,3.2,2026-03-20,44000,0.4808,0.4682,0.0371,0.0468,-0.0216,0.0887
BTC270115C00073000,,,,,,,,,4.18,57,A,1.23,56,A,A,2025-12-03T14:50:06.145330643Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,73000,0.5317,0.252,0.0138,0.0858,-0.0098,0.139
