symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC280121C00046000,11.0,11.72,11.0,2.0,11.72,2025-11-20T05:00:00Z,4.0,11.18,14.09,5,S,9.61,33,A,A,2025-11-26T20:59:47.046929945Z,I,11.0,3.0,2025-11-20T17:44:49.915564555Z,T,11.0,11.0,11.0,1.0,11.0,2025-11-20T17:44:00Z,3.0,11.0,12.9,12.9,12.9,1.0,12.9,2025-11-18T05:00:00Z,1.0,12.9,2028-01-21,46000,0.5676,0.6277,0.0114,0.2827,-0.0091,0.2209
BTC260116C00062000,1.26,1.26,1.26,1.0,1.26,2025-10-20T04:00:00Z,1.0,1.26,0.77,462,A,0.0,0,?,A,2025-11-26T20:59:49.391672773Z,g,1.26,1.0,2025-10-20T18:48:42.523441326Z,C,1.26,1.26,1.26,1.0,1.26,2025-10-20T18:48:00Z,1.0,1.26,1.5,1.5,1.5,1.0,1.5,2025-10-16T04:00:00Z,1.0,1.5,2026-01-16,62000,,,,,,
BTC251219P00070000,20.72,20.72,20.72,1.0,20.72,2025-09-03T04:00:00Z,1.0,20.72,32.49,35,B,28.4,35,B, ,2025-11-26T20:59:14.737020846Z,n,20.72,1.0,2025-09-03T13:37:24.955741406Z,C,20.72,20.72,20.72,1.0,20.72,2025-09-03T13:37:00Z,1.0,20.72,,,,,,,,,2025-12-19,70000,,,,,,
BTC260116P00041000,4.2,4.2,4.2,1.0,4.2,2025-11-26T05:00:00Z,2.0,4.2,4.82,700,X,2.32,858,X, ,2025-11-26T20:55:04.597147105Z,g,4.2,2.0,2025-11-26T15:53:59.632393561Z,X,4.2,4.2,4.2,1.0,4.2,2025-11-26T15:53:00Z,2.0,4.2,4.05,4.05,4.05,1.0,4.05,2025-11-20T05:00:00Z,1.0,4.05,2026-01-16,41000,0.5156,-0.512,0.0525,-0.0328,-0.0278,0.0588
BTC260618C00020000,,,,,,,,,21.3,275,A,19.07,48,A,A,2025-11-26T20:59:49.391211527Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,20000,,,,,,
BTC260618P00020000,,,,,,,,,1.02,132,X,0.03,921,A,A,2025-11-26T20:59:49.393948081Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,20000,0.6849,-0.0502,0.0051,-0.014,-0.0049,0.0307
BTC260116C00061000,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,5.0,0.15,0.73,462,A,0.0,0,?,A,2025-11-26T20:59:49.391672773Z,I,0.15,5.0,2025-11-19T14:49:37.005168862Z,U,0.15,0.15,0.15,1.0,0.15,2025-11-19T14:49:00Z,5.0,0.15,0.57,0.57,0.57,2.0,0.57,2025-11-12T05:00:00Z,91.0,0.57,2026-01-16,61000,,,,,,
BTC260618P00042000,7.09,7.09,7.09,1.0,7.09,2025-11-19T05:00:00Z,1.0,7.09,8.2,386,A,6.36,130,B, ,2025-11-26T20:59:49.390545434Z,g,7.09,1.0,2025-11-19T18:14:44.831107005Z,C,7.09,7.09,7.09,1.0,7.09,2025-11-19T18:14:00Z,1.0,7.09,,,,,,,,,2026-06-18,42000,0.5511,-0.4501,0.0242,-0.1402,-0.0134,0.1175
BTC260116P00052000,4.2,4.2,4.16,2.0,4.16,2025-10-10T04:00:00Z,4.0,4.18,14.25,35,B,11.06,36,A, ,2025-11-26T20:59:49.38969303Z,f,4.2,2.0,2025-10-10T15:00:28.90419854Z,I,4.2,4.2,4.16,2.0,4.16,2025-10-10T15:00:00Z,4.0,4.18,4.3,4.3,4.3,4.0,4.3,2025-10-09T04:00:00Z,6.0,4.3,2026-01-16,52000,0.6456,-0.8353,0.0261,-0.0629,-0.0188,0.0365
BTC270115P00048000,,,,,,,,,14.63,22,B,11.13,22,A,A,2025-11-26T20:59:49.395174934Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,48000,0.5198,-0.4963,0.0181,-0.3703,-0.0076,0.1692
BTC280121P00042000,10.2,10.2,10.2,1.0,10.2,2025-10-17T04:00:00Z,1.0,10.2,14.63,6,B,10.24,12,E,A,2025-11-26T20:56:40.860701302Z,I,10.2,1.0,2025-10-17T14:21:48.381538414Z,P,10.2,10.2,10.2,1.0,10.2,2025-10-17T14:21:00Z,1.0,10.2,8.2,8.2,8.2,1.0,8.2,2025-10-14T04:00:00Z,1.0,8.2,2028-01-21,42000,0.5673,-0.3318,0.011,-0.5516,-0.0054,0.2119
BTC260320C00042000,3.64,4.13,3.64,3.0,4.13,2025-11-26T05:00:00Z,3.0,3.89,4.14,38,P,2.41,755,A,A,2025-11-26T20:59:49.391412275Z,g,3.64,1.0,2025-11-26T14:40:43.074123791Z,C,3.64,3.64,3.64,1.0,3.64,2025-11-26T14:40:00Z,1.0,3.64,3.2,3.2,3.2,1.0,3.2,2025-11-25T05:00:00Z,2.0,3.2,2026-03-20,42000,0.4516,0.484,0.0398,0.0495,-0.0193,0.0883
BTC260618P00052000,,,,,,,,,15.88,371,A,13.46,314,A,A,2025-11-26T20:59:49.392875588Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,52000,0.5917,-0.6323,0.0214,-0.2216,-0.0123,0.1119
BTC260116C00060000,0.1,0.2,0.1,4.0,0.2,2025-11-21T05:00:00Z,18.0,0.18,0.42,15,P,0.12,14,B,A,2025-11-26T20:58:13.231887722Z,I,0.1,1.0,2025-11-21T18:27:40.541667228Z,X,0.1,0.1,0.1,1.0,0.1,2025-11-21T18:27:00Z,1.0,0.1,0.42,0.42,0.42,1.0,0.42,2025-11-19T05:00:00Z,10.0,0.42,2026-01-16,60000,0.6758,0.0677,0.0131,0.0033,-0.0133,0.0193
BTC260320C00043000,3.2,3.2,3.2,1.0,3.2,2025-11-24T05:00:00Z,1.0,3.2,4.92,800,X,2.48,826,X, ,2025-11-26T20:59:55.196936243Z,I,3.2,1.0,2025-11-24T17:32:48.386513853Z,P,3.2,3.2,3.2,1.0,3.2,2025-11-24T17:32:00Z,1.0,3.2,3.0,3.0,2.75,2.0,2.75,2025-11-21T05:00:00Z,2.0,2.875,2026-03-20,43000,0.5413,0.4738,0.0332,0.047,-0.0227,0.0882
BTC260116P00054000,14.0,14.0,14.0,1.0,14.0,2025-11-19T05:00:00Z,1.0,14.0,15.81,35,B,12.91,35,A, ,2025-11-26T20:59:49.38969303Z,I,14.0,1.0,2025-11-19T14:30:02.190474968Z,D,14.0,14.0,14.0,1.0,14.0,2025-11-19T14:30:00Z,1.0,14.0,11.8,11.8,11.8,1.0,11.8,2025-11-14T05:00:00Z,10.0,11.8,2026-01-16,54000,0.6157,-0.8849,0.0214,-0.0679,-0.0124,0.0286
BTC270115P00035000,5.44,5.8,5.44,2.0,5.8,2025-11-24T05:00:00Z,2.0,5.62,6.72,73,A,4.27,74,A,A,2025-11-26T20:59:49.390859006Z,g,5.44,1.0,2025-11-24T15:30:45.959479606Z,C,5.44,5.44,5.44,1.0,5.44,2025-11-24T15:30:00Z,1.0,5.44,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,2027-01-15,35000,0.5339,-0.2812,0.0149,-0.1893,-0.0077,0.1431
BTC280121P00058000,,,,,,,,,26.02,27,A,21.36,6,U,A,2025-11-26T20:59:47.66260268Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,58000,0.5857,-0.4713,0.0116,-0.9131,-0.0049,0.2324
BTC251219C00039000,2.49,2.5,1.7,15.0,1.75,2025-11-26T05:00:00Z,59.0,2.194237,2.93,273,A,2.02,238,A,A,2025-11-26T20:59:55.365206707Z,a,2.49,1.0,2025-11-26T19:27:10.624355954Z,B,2.49,2.49,2.49,1.0,2.49,2025-11-26T19:27:00Z,1.0,2.49,1.9,2.0,1.7,11.0,2.0,2025-11-25T05:00:00Z,22.0,1.815909,2025-12-19,39000,0.5153,0.5974,0.0768,0.0128,-0.0466,0.0378
BTC260618C00043000,4.72,4.72,4.72,1.0,4.72,2025-11-20T05:00:00Z,5.0,4.72,5.73,237,X,4.08,715,X, ,2025-11-26T20:56:40.862403003Z,a,4.72,5.0,2025-11-20T18:51:13.500364271Z,X,4.72,4.72,4.72,1.0,4.72,2025-11-20T18:51:00Z,5.0,4.72,7.16,7.16,7.16,1.0,7.16,2025-11-14T05:00:00Z,5.0,7.16,2026-06-18,43000,0.4943,0.5124,0.0272,0.0862,-0.016,0.1184
BTC260116C00065000,0.13,0.13,0.13,1.0,0.13,2025-11-25T05:00:00Z,1.0,0.13,0.37,28,P,0.03,62,P, ,2025-11-26T20:56:40.862212107Z,a,0.13,1.0,2025-11-25T16:07:50.644355507Z,X,0.13,0.13,0.13,1.0,0.13,2025-11-25T16:07:00Z,1.0,0.13,0.17,0.17,0.17,2.0,0.17,2025-11-24T05:00:00Z,74.0,0.17,2026-01-16,65000,0.7318,0.049,0.0094,0.0024,-0.0111,0.015
BTC280121C00053000,15.58,15.58,15.5,2.0,15.5,2025-09-19T04:00:00Z,2.0,15.54,12.13,22,A,7.58,28,A,A,2025-11-26T20:59:51.921389024Z,f,15.58,1.0,2025-09-19T15:14:15.981484279Z,N,15.58,15.58,15.58,1.0,15.58,2025-09-19T15:14:00Z,1.0,15.58,,,,,,,,,2028-01-21,53000,0.5595,0.558,0.0121,0.2659,-0.0093,0.2305
BTC270115C00039000,9.4,9.46,9.4,2.0,9.46,2025-11-26T05:00:00Z,2.0,9.43,12.0,139,A,8.87,106,A,A,2025-11-26T20:59:55.281276477Z,a,9.4,1.0,2025-11-26T15:50:20.962359338Z,X,9.4,9.4,9.4,1.0,9.4,2025-11-26T15:50:00Z,1.0,9.4,9.3,9.3,9.3,1.0,9.3,2025-11-25T05:00:00Z,1.0,9.3,2027-01-15,39000,0.5712,0.6562,0.0152,0.178,-0.0122,0.1561
BTC270115P00062000,,,,,,,,,25.41,14,E,21.47,13,E,A,2025-11-26T20:59:14.305259517Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,62000,0.5217,-0.6734,0.0163,-0.57,-0.0049,0.1529
BTC251219P00034000,0.4,0.5,0.4,2.0,0.5,2025-11-26T05:00:00Z,2.0,0.45,0.72,91,C,0.08,102,A,A,2025-11-26T20:59:55.367913115Z,a,0.4,1.0,2025-11-26T18:10:05.910794654Z,J,0.4,0.4,0.4,1.0,0.4,2025-11-26T18:10:00Z,1.0,0.4,0.65,0.73,0.65,2.0,0.73,2025-11-25T05:00:00Z,11.0,0.722727,2025-12-19,34000,0.6105,-0.1261,0.0347,-0.0033,-0.0275,0.0202
BTC260116P00047000,9.35,9.35,9.35,1.0,9.35,2025-11-24T05:00:00Z,1.0,9.35,9.21,97,X,7.29,440,A,A,2025-11-26T20:59:49.195079793Z,g,9.35,1.0,2025-11-24T16:52:12.383878653Z,C,9.35,9.35,9.35,1.0,9.35,2025-11-24T16:52:00Z,1.0,9.35,6.9,7.38,6.9,3.0,7.38,2025-11-18T05:00:00Z,3.0,7.08,2026-01-16,47000,0.601,-0.7292,0.0374,-0.0511,-0.0254,0.0488
BTC280121P00051000,12.55,12.55,12.55,2.0,12.55,2025-09-22T04:00:00Z,20.0,12.55,19.25,39,A,17.0,24,S, ,2025-11-26T20:59:49.390133483Z,f,12.55,10.0,2025-09-22T19:01:37.008018842Z,M,12.55,12.55,12.55,2.0,12.55,2025-09-22T19:01:00Z,20.0,12.55,11.94,11.94,11.94,1.0,11.94,2025-09-16T04:00:00Z,1.0,11.94,2028-01-21,51000,0.56,-0.4233,0.012,-0.7523,-0.0051,0.2287
BTC251219C00050000,0.13,0.15,0.1,9.0,0.1,2025-11-26T05:00:00Z,25.0,0.1272,0.18,17,P,0.03,24,Z,A,2025-11-26T20:59:21.194663823Z,a,0.13,10.0,2025-11-26T20:51:19.564404833Z,X,0.13,0.13,0.13,1.0,0.13,2025-11-26T20:51:00Z,10.0,0.13,0.1,0.12,0.07,9.0,0.1,2025-11-25T05:00:00Z,35.0,0.100286,2025-12-19,50000,0.537,0.0502,0.0197,0.0011,-0.0126,0.0101
BTC251219P00052000,10.9,10.9,10.32,2.0,10.32,2025-11-17T05:00:00Z,23.0,10.824348,13.79,35,B,11.85,39,Z, ,2025-11-26T20:59:49.389542058Z,I,10.9,20.0,2025-11-17T17:34:34.332135567Z,U,10.9,10.9,10.9,1.0,10.9,2025-11-17T17:34:00Z,20.0,10.9,7.94,7.94,7.94,2.0,7.94,2025-11-07T05:00:00Z,2.0,7.94,2025-12-19,52000,0.9867,-0.8341,0.0258,-0.0277,-0.0496,0.0243
BTC280121C00030000,17.0,17.0,17.0,1.0,17.0,2025-11-25T05:00:00Z,1.0,17.0,19.65,12,B,15.84,69,A,A,2025-11-26T20:59:49.401624681Z,I,17.0,1.0,2025-11-25T15:08:41.006222796Z,U,17.0,17.0,17.0,1.0,17.0,2025-11-25T15:08:00Z,1.0,17.0,16.9,16.9,15.7,3.0,15.7,2025-11-21T05:00:00Z,3.0,16.466667,2028-01-21,30000,0.5671,0.7994,0.0085,0.3029,-0.0072,0.1638
BTC260116C00066000,,,,,,,,,0.77,461,A,0.0,0,?,A,2025-11-26T20:59:49.391717733Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,,,,,,
BTC251219C00036000,3.28,3.3,3.28,2.0,3.3,2025-11-21T05:00:00Z,3.0,3.293333,5.74,690,A,3.34,153,A,A,2025-11-26T20:59:57.164517636Z,a,3.28,1.0,2025-11-21T20:41:58.561349062Z,X,3.28,3.28,3.28,1.0,3.28,2025-11-21T20:41:00Z,1.0,3.28,19.16,19.16,19.16,1.0,19.16,2025-08-13T04:00:00Z,3.0,19.16,2025-12-19,36000,0.5434,0.7997,0.0527,0.0165,-0.0368,0.0274
BTC270115C00026000,17.5,17.5,17.5,2.0,17.5,2025-11-19T05:00:00Z,24.0,17.5,18.45,47,A,15.75,52,A,A,2025-11-26T20:59:45.818705838Z,I,17.5,12.0,2025-11-19T20:20:52.085173645Z,N,17.5,17.5,17.5,2.0,17.5,2025-11-19T20:20:00Z,24.0,17.5,24.66,24.66,24.66,1.0,24.66,2025-10-30T04:00:00Z,5.0,24.66,2027-01-15,26000,0.5609,0.8593,0.0094,0.1941,-0.008,0.0947
BTC260116P00066000,,,,,,,,,27.52,23,Z,24.56,30,S, ,2025-11-26T20:59:14.73697686Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,0.7544,-0.9506,0.0092,-0.0875,-0.0046,0.015
BTC270115C00020000,21.1,21.1,20.8,3.0,20.9,2025-11-25T05:00:00Z,11.0,20.845455,23.68,36,A,22.36,1,A,B,2025-11-26T20:59:49.393760903Z,I,21.1,1.0,2025-11-25T20:24:49.952409784Z,H,21.1,21.1,21.1,1.0,21.1,2025-11-25T20:24:00Z,1.0,21.1,20.2,20.4,20.2,13.0,20.2,2025-11-21T05:00:00Z,30.0,20.276667,2027-01-15,20000,0.8001,0.8997,0.0052,0.1452,-0.0084,0.0746
BTC270115P00064000,,,,,,,,,27.46,17,B,23.72,10,A, ,2025-11-26T20:57:00.48478517Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,64000,0.5558,-0.6701,0.0154,-0.5929,-0.0054,0.1536
BTC260116C00040000,2.95,3.1,2.41,15.0,2.79,2025-11-26T05:00:00Z,57.0,2.853684,3.05,19,S,2.62,237,A,A,2025-11-26T20:59:55.362971462Z,g,2.95,1.0,2025-11-26T20:37:04.680931691Z,C,2.95,2.95,2.95,2.0,2.95,2025-11-26T20:37:00Z,2.0,2.95,2.55,3.1,2.35,7.0,2.35,2025-11-25T05:00:00Z,16.0,2.465625,2026-01-16,40000,0.4804,0.5371,0.0561,0.0254,-0.0301,0.0585
BTC260320P00045000,7.0,7.0,7.0,1.0,7.0,2025-11-18T05:00:00Z,1.0,7.0,9.04,780,X,6.22,736,X, ,2025-11-26T20:56:40.862348326Z,I,7.0,1.0,2025-11-18T20:58:33.814953763Z,U,7.0,7.0,7.0,1.0,7.0,2025-11-18T20:58:00Z,1.0,7.0,5.9,5.9,5.9,1.0,5.9,2025-11-17T05:00:00Z,1.0,5.9,2026-03-20,45000,0.5323,-0.5892,0.033,-0.0963,-0.0171,0.0862
BTC270115C00033000,,,,,,,,,15.16,154,A,11.49,146,A,A,2025-11-26T20:59:58.266089532Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,33000,0.5839,0.7502,0.0128,0.1877,-0.011,0.1347
BTC251219C00067000,,,,,,,,,0.77,442,A,0.0,0,?,A,2025-11-26T20:59:49.393486197Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,67000,,,,,,
BTC260116C00034000,6.0,6.0,6.0,1.0,6.0,2025-11-25T05:00:00Z,3.0,6.0,7.36,208,X,5.79,211,A,A,2025-11-26T20:59:49.394143531Z,I,6.0,3.0,2025-11-25T20:13:38.955449087Z,I,6.0,6.0,6.0,1.0,6.0,2025-11-25T20:13:00Z,3.0,6.0,5.0,5.3,5.0,3.0,5.3,2025-11-21T05:00:00Z,7.0,5.071429,2026-01-16,34000,0.4644,0.8499,0.0341,0.0374,-0.0188,0.0344
BTC260320P00043000,6.0,6.0,6.0,1.0,6.0,2025-11-19T05:00:00Z,1.0,6.0,7.12,512,A,5.65,240,X,A,2025-11-26T20:59:48.783755168Z,I,6.0,1.0,2025-11-19T15:25:23.461619151Z,A,6.0,6.0,6.0,1.0,6.0,2025-11-19T15:25:00Z,1.0,6.0,2.5,2.5,2.5,1.0,2.5,2025-10-28T04:00:00Z,3.0,2.5,2026-03-20,43000,0.5417,-0.5261,0.0332,-0.0846,-0.0183,0.0882
BTC280121C00054000,14.0,14.0,14.0,1.0,14.0,2025-10-16T04:00:00Z,8.0,14.0,11.77,37,A,7.48,45,A,A,2025-11-26T20:59:47.405775249Z,e,14.0,8.0,2025-10-16T19:54:12.418494959Z,B,14.0,14.0,14.0,1.0,14.0,2025-10-16T19:54:00Z,8.0,14.0,18.9,18.9,18.9,2.0,18.9,2025-10-09T04:00:00Z,10.0,18.9,2028-01-21,54000,0.5595,0.549,0.0121,0.2632,-0.0093,0.2312
BTC251219C00064000,0.35,0.35,0.35,1.0,0.35,2025-11-11T05:00:00Z,10.0,0.35,0.73,437,A,0.0,0,?,A,2025-11-26T20:59:49.393129471Z,e,0.35,10.0,2025-11-11T19:41:57.883399685Z,B,0.35,0.35,0.35,1.0,0.35,2025-11-11T19:41:00Z,10.0,0.35,0.25,0.25,0.25,1.0,0.25,2025-10-30T04:00:00Z,2.0,0.25,2025-12-19,64000,,,,,,
BTC260116P00067000,,,,,,,,,28.98,20,A,26.66,23,Z,A,2025-11-26T20:56:40.860513675Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,67000,1.0936,-0.8577,0.014,-0.0849,-0.0297,0.0332
BTC251219C00056000,0.29,0.29,0.29,1.0,0.29,2025-11-19T05:00:00Z,1.0,0.29,0.77,437,A,0.0,0,?,A,2025-11-26T20:59:49.393184545Z,f,0.29,1.0,2025-11-19T19:08:56.213295031Z,C,0.29,0.29,0.29,1.0,0.29,2025-11-19T19:08:00Z,1.0,0.29,0.15,0.15,0.15,1.0,0.15,2025-11-14T05:00:00Z,1.0,0.15,2025-12-19,56000,,,,,,
BTC280121P00045000,9.4,9.4,9.4,1.0,9.4,2025-09-22T04:00:00Z,2.0,9.4,16.52,7,A,11.38,5,S,A,2025-11-26T20:59:47.226447724Z,I,9.4,2.0,2025-09-22T17:10:52.183830047Z,I,9.4,9.4,9.4,1.0,9.4,2025-09-22T17:10:00Z,2.0,9.4,8.7,8.7,8.7,1.0,8.7,2025-09-19T04:00:00Z,2.0,8.7,2028-01-21,45000,0.5509,-0.3677,0.0117,-0.6149,-0.0052,0.22
BTC260116C00025000,12.6,12.69,12.6,2.0,12.69,2025-11-21T05:00:00Z,5.0,12.654,15.71,45,X,13.21,169,A,A,2025-11-26T20:59:50.971338207Z,I,12.6,2.0,2025-11-21T20:29:06.575635856Z,U,12.6,12.6,12.6,1.0,12.6,2025-11-21T20:29:00Z,2.0,12.6,21.0,21.0,21.0,1.0,21.0,2025-11-11T05:00:00Z,14.0,21.0,2026-01-16,25000,,,,,,
BTC251219C00058000,0.21,0.21,0.21,1.0,0.21,2025-11-21T05:00:00Z,1.0,0.21,0.73,436,A,0.0,0,?,A,2025-11-26T20:59:49.393435132Z,g,0.21,1.0,2025-11-21T15:40:50.275591073Z,C,0.21,0.21,0.21,1.0,0.21,2025-11-21T15:40:00Z,1.0,0.21,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12,2025-12-19,58000,,,,,,
BTC270115P00056000,19.7,19.7,19.3,2.0,19.3,2025-11-19T05:00:00Z,2.0,19.5,20.52,13,A,18.53,1,N,A,2025-11-26T20:55:04.722943195Z,I,19.37,1.0,2025-11-19T20:16:02.16161956Z,N,19.7,19.7,19.7,1.0,19.7,2025-11-19T20:16:00Z,1.0,19.7,,,,,,,,,2027-01-15,56000,0.5712,-0.5764,0.0162,-0.4818,-0.0075,0.1661
BTC260618C00065000,,,,,,,,,3.22,418,A,0.72,137,A, ,2025-11-26T20:59:49.39046062Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,65000,0.6336,0.2243,0.0159,0.0387,-0.0146,0.0889
BTC251219C00020000,17.28,17.35,17.27,36.0,17.35,2025-11-21T05:00:00Z,36.0,17.311389,20.44,142,A,17.9,122,A,A,2025-11-26T20:59:55.568421346Z,g,17.28,1.0,2025-11-21T15:54:21.374831542Z,C,17.28,17.28,17.28,2.0,17.28,2025-11-21T15:54:00Z,2.0,17.28,28.0,28.0,28.0,1.0,28.0,2025-10-22T04:00:00Z,1.0,28.0,2025-12-19,20000,,,,,,
BTC260320P00064000,,,,,,,,,26.23,47,B,24.2,28,A,A,2025-11-26T20:59:49.393081148Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,64000,0.8126,-0.7875,0.0161,-0.1751,-0.0173,0.0643
BTC270115P00043000,10.65,10.65,10.65,1.0,10.65,2025-11-21T05:00:00Z,1.0,10.65,11.18,16,B,8.32,26,A,A,2025-11-26T20:59:49.393445226Z,f,10.65,1.0,2025-11-21T16:04:44.229151417Z,I,10.65,10.65,10.65,1.0,10.65,2025-11-21T16:04:00Z,1.0,10.65,7.57,7.57,7.57,1.0,7.57,2025-11-05T05:00:00Z,3.0,7.57,2027-01-15,43000,0.5261,-0.416,0.0175,-0.2985,-0.0081,0.1654
BTC251219P00050000,13.2,13.2,12.0,2.0,12.0,2025-11-24T05:00:00Z,3.0,12.4,10.98,35,B,9.06,37,Z, ,2025-11-26T20:59:49.389542058Z,I,12.85,1.0,2025-11-24T15:25:26.175065549Z,J,13.2,13.2,13.2,1.0,13.2,2025-11-24T15:25:00Z,1.0,13.2,13.4,13.4,12.89,2.0,12.89,2025-11-21T05:00:00Z,6.0,12.975,2025-12-19,50000,,,,,,
BTC260320P00080000,,,,,,,,,42.81,20,B,39.2,23,Z,A,2025-11-26T20:56:07.479904299Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,80000,1.0278,-0.8196,0.0115,-0.228,-0.0189,0.0582
BTC251219P00044000,5.73,5.73,5.5,3.0,5.5,2025-11-26T05:00:00Z,3.0,5.64,6.04,82,X,3.28,53,E, ,2025-11-26T20:59:54.984072717Z,f,5.73,1.0,2025-11-26T16:15:41.446526039Z,M,5.73,5.73,5.73,1.0,5.73,2025-11-26T16:15:00Z,1.0,5.73,5.27,5.27,5.27,1.0,5.27,2025-11-24T05:00:00Z,1.0,5.27,2025-12-19,44000,0.4872,-0.7748,0.063,-0.0214,-0.0286,0.0293
BTC260116C00055000,0.26,0.26,0.26,1.0,0.26,2025-11-26T05:00:00Z,6.0,0.26,0.52,71,A,0.0,0,?,A,2025-11-26T20:59:55.829423852Z,a,0.26,6.0,2025-11-26T16:44:43.33173352Z,J,0.26,0.26,0.26,1.0,0.26,2025-11-26T16:44:00Z,6.0,0.26,0.25,0.25,0.21,3.0,0.21,2025-11-24T05:00:00Z,33.0,0.237879,2026-01-16,55000,,,,,,
BTC251219C00040000,1.93,2.05,1.2,22.0,1.75,2025-11-26T05:00:00Z,62.0,1.48,3.02,889,A,1.67,125,X,A,2025-11-26T20:59:55.365206707Z,a,1.93,2.0,2025-11-26T20:58:22.820376743Z,X,1.93,1.93,1.93,1.0,1.93,2025-11-26T20:58:00Z,2.0,1.93,1.31,1.55,1.3,5.0,1.55,2025-11-25T05:00:00Z,9.0,1.448889,2025-12-19,40000,0.612,0.5243,0.0666,0.0112,-0.0562,0.0389
BTC260116P00072000,,,,,,,,,33.36,24,Z,31.07,24,Z,A,2025-11-26T20:56:40.873816172Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,72000,,,,,,
BTC260618P00054000,,,,,,,,,17.43,47,B,15.11,284,A,A,2025-11-26T20:59:49.391812979Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000,0.5957,-0.6619,0.0207,-0.2371,-0.0117,0.1086
BTC251219P00053000,15.05,15.05,15.05,1.0,15.05,2025-11-24T05:00:00Z,9.0,15.05,15.12,35,B,12.8,35,B, ,2025-11-26T20:59:49.389531696Z,g,15.05,9.0,2025-11-24T16:25:03.604761394Z,A,15.05,15.05,15.05,1.0,15.05,2025-11-24T16:25:00Z,9.0,15.05,5.95,5.95,5.95,1.0,5.95,2025-10-15T04:00:00Z,1.0,5.95,2025-12-19,53000,1.0899,-0.8227,0.0244,-0.0282,-0.0578,0.0254
BTC260320C00056000,0.75,0.75,0.75,1.0,0.75,2025-11-24T05:00:00Z,3.0,0.75,1.43,247,A,0.48,248,X,A,2025-11-26T20:59:49.394950736Z,I,0.75,3.0,2025-11-24T14:43:14.683554667Z,X,0.75,0.75,0.75,1.0,0.75,2025-11-24T14:43:00Z,3.0,0.75,0.75,0.75,0.75,1.0,0.75,2025-11-21T05:00:00Z,1.0,0.75,2026-03-20,56000,0.5376,0.1707,0.0213,0.0181,-0.014,0.0562
BTC260320C00059000,0.67,0.67,0.67,1.0,0.67,2025-11-24T05:00:00Z,1.0,0.67,1.23,179,A,0.32,163,A,A,2025-11-26T20:59:52.030859069Z,g,0.67,1.0,2025-11-24T15:09:42.693354639Z,C,0.67,0.67,0.67,1.0,0.67,2025-11-24T15:09:00Z,1.0,0.67,3.3,3.3,3.3,1.0,3.3,2025-10-16T04:00:00Z,1.0,3.3,2026-03-20,59000,0.5561,0.1404,0.0181,0.0149,-0.0127,0.0494
BTC280121P00065000,,,,,,,,,31.54,12,U,27.2,12,S, ,2025-11-26T20:55:19.152393118Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,65000,0.6043,-0.5127,0.0113,-1.0708,-0.0046,0.2329
BTC260618P00053000,,,,,,,,,16.52,327,X,14.25,127,B, ,2025-11-26T20:59:49.390375386Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,53000,0.5865,-0.6512,0.0212,-0.2298,-0.0117,0.1099
BTC251219P00068000,,,,,,,,,30.48,35,B,27.16,35,B, ,2025-11-26T20:59:49.389597663Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,68000,,,,,,
