symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260320C00060000,0.5893,0.1233,0.0161,0.0127,-0.0116,0.0438,0.6,0.65,0.45,9.0,0.45,2025-11-24T05:00:00Z,315.0,0.476603,0.97,185,A,0.38,48,S,A,2025-11-25T14:47:39.125125358Z,f,0.6,25.0,2025-11-24T20:27:48.884127608Z,J,0.6,0.6,0.6,1.0,0.6,2025-11-24T20:27:00Z,25.0,0.6,0.55,0.6,0.55,6.0,0.6,2025-11-21T05:00:00Z,10.0,0.566,2026-03-20,60000
BTC260618P00060000,0.5638,-0.7895,0.0179,-0.2938,-0.0061,0.0828,21.3,21.3,21.3,1.0,21.3,2025-11-19T05:00:00Z,2.0,21.3,23.12,64,C,21.1,84,X,A,2025-11-25T14:47:26.39962759Z,I,21.3,2.0,2025-11-19T17:37:39.813320246Z,I,21.3,21.3,21.3,1.0,21.3,2025-11-19T17:37:00Z,2.0,21.3,18.5,18.5,18.48,5.0,18.48,2025-11-14T05:00:00Z,68.0,18.491471,2026-06-18,60000
BTC270115P00054000,0.5471,-0.5914,0.0174,-0.4692,-0.0066,0.1587,,,,,,,,,20.08,15,S,16.99,12,E, ,2025-11-25T14:46:45.569628733Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,54000
BTC270115C00052000,0.5591,0.4403,0.0173,0.1297,-0.0119,0.1611,7.77,7.78,7.77,2.0,7.78,2025-11-14T05:00:00Z,2.0,7.775,6.88,11,B,4.059,35,A,A,2025-11-25T14:47:26.399981783Z,f,7.77,1.0,2025-11-14T19:06:21.166388716Z,J,7.77,7.78,7.77,2.0,7.78,2025-11-14T19:06:00Z,2.0,7.775,14.4,14.4,14.4,1.0,14.4,2025-10-13T04:00:00Z,1.0,14.4,2027-01-15,52000
BTC260618C00050000,0.5438,0.3438,0.0236,0.0575,-0.015,0.1055,3.0,3.03,3.0,8.0,3.02,2025-11-24T05:00:00Z,53.0,3.022453,3.55,522,A,2.28,258,X,A,2025-11-25T14:47:40.419164944Z,I,2.95,3.0,2025-11-24T16:56:31.201555995Z,A,3.0,3.0,3.0,1.0,3.0,2025-11-24T16:56:00Z,3.0,3.0,3.75,3.85,3.75,2.0,3.85,2025-11-17T05:00:00Z,9.0,3.805556,2026-06-18,50000
BTC260116C00071000,,,,,,,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.73,462,A,0.0,0,?,A,2025-11-25T14:47:26.398529893Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000
BTC260320C00051000,0.5459,0.228,0.0258,0.0232,-0.0162,0.0649,1.73,1.73,1.73,1.0,1.73,2025-11-20T05:00:00Z,2.0,1.73,1.72,246,X,0.97,17,A,A,2025-11-25T14:47:56.011055396Z,a,1.73,2.0,2025-11-20T14:49:14.561376704Z,X,1.73,1.73,1.73,1.0,1.73,2025-11-20T14:49:00Z,2.0,1.73,2.0,2.0,2.0,1.0,2.0,2025-11-17T05:00:00Z,2.0,2.0,2026-03-20,51000
BTC260116P00071000,,,,,,,,,,,,,,,34.04,22,Z,30.43,22,Z, ,2025-11-25T14:30:32.017781305Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,71000
BTC270115C00045000,0.5357,0.5281,0.0182,0.152,-0.0117,0.1626,6.81,6.95,6.81,2.0,6.95,2025-11-24T05:00:00Z,8.0,6.8975,7.73,48,A,6.02,156,A,B,2025-11-25T14:47:37.908040064Z,a,6.81,3.0,2025-11-24T15:35:10.239412793Z,J,6.81,6.81,6.81,1.0,6.81,2025-11-24T15:35:00Z,3.0,6.81,6.6,7.0,6.6,2.0,7.0,2025-11-21T05:00:00Z,6.0,6.933333,2027-01-15,45000
BTC270115P00061000,0.5865,-0.6442,0.0156,-0.5619,-0.0061,0.1522,,,,,,,,,26.05,11,E,23.26,11,E,A,2025-11-25T14:47:29.939813187Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,61000
BTC260618P00054000,0.51,-0.7442,0.022,-0.2527,-0.007,0.0922,,,,,,,,,17.49,48,A,15.54,42,A,A,2025-11-25T14:47:53.926556737Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000
BTC270115C00063000,0.5634,0.3215,0.0156,0.0991,-0.0107,0.1464,,,,,,,,,4.99,39,A,2.23,41,A,A,2025-11-25T14:47:33.611423859Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000
BTC270115C00042000,0.5749,0.5865,0.0166,0.1595,-0.0123,0.1591,8.9,8.95,8.9,2.0,8.95,2025-11-19T05:00:00Z,2.0,8.925,10.42,45,A,6.48,34,A,A,2025-11-25T14:47:50.059848216Z,I,8.9,1.0,2025-11-19T20:46:17.725752909Z,P,8.9,8.9,8.9,1.0,8.9,2025-11-19T20:46:00Z,1.0,8.9,10.2,10.2,9.84,2.0,9.84,2025-11-18T05:00:00Z,3.0,10.08,2027-01-15,42000
BTC260116C00041000,0.5361,0.4157,0.0504,0.0197,-0.0305,0.0563,2.4,2.4,2.4,1.0,2.4,2025-11-24T05:00:00Z,2.0,2.4,2.45,330,X,1.72,135,A,A,2025-11-25T14:47:50.646694072Z,a,2.4,2.0,2025-11-24T18:07:40.963357756Z,X,2.4,2.4,2.4,1.0,2.4,2025-11-24T18:07:00Z,2.0,2.4,2.58,2.58,2.58,1.0,2.58,2025-11-20T05:00:00Z,2.0,2.58,2026-01-16,41000
BTC260618P00045000,0.5036,-0.5739,0.0271,-0.1767,-0.0107,0.1124,10.42,10.42,10.42,1.0,10.42,2025-11-21T05:00:00Z,1.0,10.42,10.33,136,X,8.66,388,N, ,2025-11-25T14:47:53.80399959Z,g,10.42,1.0,2025-11-21T15:44:17.471061448Z,C,10.42,10.42,10.42,1.0,10.42,2025-11-21T15:44:00Z,1.0,10.42,7.95,7.95,7.95,1.0,7.95,2025-11-17T05:00:00Z,5.0,7.95,2026-06-18,45000
BTC251219C00041000,0.5409,0.3411,0.0691,0.0078,-0.0419,0.036,1.4,1.4,1.0,19.0,1.0,2025-11-24T05:00:00Z,245.0,1.094449,1.37,211,A,0.87,72,X,A,2025-11-25T14:47:44.10699267Z,I,1.4,1.0,2025-11-24T19:03:48.736296597Z,W,1.4,1.4,1.4,1.0,1.4,2025-11-24T19:03:00Z,1.0,1.4,1.05,1.18,0.9,20.0,1.0,2025-11-21T05:00:00Z,47.0,1.051702,2025-12-19,41000
BTC251219C00043000,0.5312,0.2209,0.0569,0.0052,-0.0331,0.0291,0.8,0.85,0.5,28.0,0.5,2025-11-24T05:00:00Z,111.0,0.694865,0.72,38,B,0.52,25,A,A,2025-11-25T14:47:55.585846223Z,I,0.8,1.0,2025-11-24T20:51:53.078557015Z,Z,0.8,0.8,0.8,1.0,0.8,2025-11-24T20:51:00Z,1.0,0.8,0.63,0.71,0.5,15.0,0.5,2025-11-21T05:00:00Z,199.0,0.659447,2025-12-19,43000
BTC260116C00070000,,,,,,,0.1,0.14,0.1,6.0,0.14,2025-11-24T05:00:00Z,13.0,0.111538,0.77,612,A,0.07,18,A,A,2025-11-25T14:47:26.398559897Z,I,0.08,4.0,2025-11-24T17:05:16.033235549Z,U,0.1,0.1,0.1,2.0,0.1,2025-11-24T17:05:00Z,6.0,0.1,0.96,0.96,0.13,4.0,0.13,2025-11-21T05:00:00Z,14.0,0.900714,2026-01-16,70000
BTC260618C00044000,0.5421,0.4642,0.0256,0.075,-0.0164,0.1139,4.8,4.8,4.7,4.0,4.8,2025-11-24T05:00:00Z,5.0,4.78,4.98,468,A,3.83,266,X,A,2025-11-25T14:47:43.964721104Z,I,4.8,2.0,2025-11-24T20:37:31.899240445Z,C,4.8,4.8,4.8,1.0,4.8,2025-11-24T20:37:00Z,2.0,4.8,,,,,,,,,2026-06-18,44000
BTC251219C00036000,0.6174,0.6848,0.0587,0.0148,-0.0473,0.0349,3.28,3.3,3.28,2.0,3.3,2025-11-21T05:00:00Z,3.0,3.293333,4.26,531,A,3.15,340,X,A,2025-11-25T14:47:26.396503469Z,a,3.28,1.0,2025-11-21T20:41:58.561349062Z,X,3.28,3.28,3.28,1.0,3.28,2025-11-21T20:41:00Z,1.0,3.28,19.16,19.16,19.16,1.0,19.16,2025-08-13T04:00:00Z,3.0,19.16,2025-12-19,36000
BTC260116P00052000,0.4608,-0.95,0.0155,-0.0711,-0.0013,0.0149,4.2,4.2,4.16,2.0,4.16,2025-10-10T04:00:00Z,4.0,4.18,14.96,34,A,12.2,39,S,A,2025-11-25T14:47:26.397607703Z,f,4.2,2.0,2025-10-10T15:00:28.90419854Z,I,4.2,4.2,4.16,2.0,4.16,2025-10-10T15:00:00Z,4.0,4.18,4.3,4.3,4.3,4.0,4.3,2025-10-09T04:00:00Z,6.0,4.3,2026-01-16,52000
BTC280121P00053000,0.5433,-0.4691,0.013,-0.8149,-0.0044,0.2235,14.0,14.0,14.0,1.0,14.0,2025-10-10T04:00:00Z,5.0,14.0,21.63,21,B,18.06,34,A,A,2025-11-25T14:47:26.40117964Z,g,14.0,5.0,2025-10-10T19:50:02.579381288Z,C,14.0,14.0,14.0,1.0,14.0,2025-10-10T19:50:00Z,5.0,14.0,13.68,13.68,13.68,1.0,13.68,2025-09-19T04:00:00Z,1.0,13.68,2028-01-21,53000
BTC260320C00061000,0.5677,0.1026,0.0147,0.0107,-0.0098,0.0384,3.0,3.0,3.0,1.0,3.0,2025-10-23T04:00:00Z,1.0,3.0,0.88,24,S,0.17,25,B, ,2025-11-25T14:43:19.347380318Z,I,3.02,1.0,2025-10-23T16:40:53.182666268Z,P,3.0,3.0,3.0,1.0,3.0,2025-10-23T16:40:00Z,1.0,3.0,4.95,4.95,4.95,1.0,4.95,2025-10-09T04:00:00Z,1.0,4.95,2026-03-20,61000
BTC251219C00032000,0.7888,0.8409,0.0313,0.0165,-0.0418,0.0238,,,,,,,,,7.88,396,A,6.24,149,A,A,2025-11-25T14:47:39.2362923Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,32000
BTC280121P00047000,0.5492,-0.4074,0.0126,-0.6773,-0.0048,0.2181,15.91,15.91,15.91,1.0,15.91,2025-11-24T05:00:00Z,2.0,15.91,18.34,27,A,13.31,30,A,A,2025-11-25T14:47:44.180523177Z,a,15.91,2.0,2025-11-24T17:24:00.110365713Z,X,15.91,15.91,15.91,1.0,15.91,2025-11-24T17:24:00Z,2.0,15.91,14.38,14.38,14.38,2.0,14.38,2025-11-17T05:00:00Z,2.0,14.38,2028-01-21,47000
BTC280121C00070000,0.5623,0.4072,0.0123,0.2035,-0.0086,0.2181,6.94,6.94,6.94,1.0,6.94,2025-11-17T05:00:00Z,1.0,6.94,7.71,13,E,4.58,1,B,A,2025-11-25T14:47:30.917123873Z,g,6.94,1.0,2025-11-17T16:00:48.185448237Z,A,6.94,6.94,6.94,1.0,6.94,2025-11-17T16:00:00Z,1.0,6.94,8.72,8.72,8.72,1.0,8.72,2025-11-04T05:00:00Z,3.0,8.72,2028-01-21,70000
BTC260116C00068000,,,,,,,,,,,,,,,0.73,451,A,0.0,0,?,A,2025-11-25T14:47:26.398374475Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,68000
BTC270115C00068000,0.5662,0.2794,0.0145,0.0874,-0.0101,0.1374,,,,,,,,,4.47,43,A,1.58,44,A,A,2025-11-25T14:47:49.4191104Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000
BTC260618C00060000,0.5785,0.2197,0.0178,0.0376,-0.0126,0.0848,1.22,1.55,1.22,8.0,1.55,2025-11-24T05:00:00Z,52.0,1.235962,2.31,547,X,1.13,19,A,A,2025-11-25T14:47:47.534696081Z,f,1.22,5.0,2025-11-24T15:07:57.217718578Z,Z,1.22,1.23,1.22,7.0,1.22,2025-11-24T15:07:00Z,50.0,1.2234,1.95,1.95,1.95,1.0,1.95,2025-11-17T05:00:00Z,5.0,1.95,2026-06-18,60000
BTC270115C00065000,0.5654,0.3045,0.0152,0.0943,-0.0105,0.143,3.8,3.8,3.8,1.0,3.8,2025-11-20T05:00:00Z,2.0,3.8,4.72,38,A,2.029,43,A,A,2025-11-25T14:47:39.799911398Z,I,3.8,2.0,2025-11-20T18:12:43.585666476Z,B,3.8,3.8,3.8,1.0,3.8,2025-11-20T18:12:00Z,2.0,3.8,3.88,3.88,3.88,1.0,3.88,2025-11-19T05:00:00Z,10.0,3.88,2027-01-15,65000
BTC251219P00056000,,,,,,,5.3,5.3,5.3,1.0,5.3,2025-10-09T04:00:00Z,3.0,5.3,18.26,1,I,16.26,1,I, ,2025-11-25T14:30:21.277531124Z,I,5.32,3.0,2025-10-09T16:30:11.021162115Z,E,5.3,5.3,5.3,1.0,5.3,2025-10-09T16:30:00Z,3.0,5.3,4.7,4.7,4.7,1.0,4.7,2025-10-06T04:00:00Z,3.0,4.7,2025-12-19,56000
BTC270115P00064000,0.571,-0.6826,0.0153,-0.6041,-0.005,0.1456,,,,,,,,,28.33,16,B,25.43,7,B,A,2025-11-25T14:45:27.290402077Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,64000
BTC251219C00063000,,,,,,,1.39,1.39,1.39,1.0,1.39,2025-10-10T04:00:00Z,1.0,1.39,0.77,420,A,0.0,0,?,A,2025-11-25T14:47:26.39777167Z,a,1.39,1.0,2025-10-10T18:52:05.546368928Z,X,1.39,1.39,1.39,1.0,1.39,2025-10-10T18:52:00Z,1.0,1.39,2.17,2.17,2.17,1.0,2.17,2025-10-08T04:00:00Z,1.0,2.17,2025-12-19,63000
BTC251219C00052000,,,,,,,0.09,0.09,0.09,1.0,0.09,2025-11-24T05:00:00Z,1.0,0.09,0.73,644,A,0.0,0,?,A,2025-11-25T14:47:26.397120107Z,a,0.08,1.0,2025-11-24T20:29:35.932092382Z,B,0.09,0.09,0.09,1.0,0.09,2025-11-24T20:29:00Z,1.0,0.09,0.2,0.2,0.1,7.0,0.12,2025-11-21T05:00:00Z,45.0,0.119111,2025-12-19,52000
BTC280121P00051000,0.5266,-0.4583,0.0134,-0.7675,-0.0043,0.2229,12.55,12.55,12.55,2.0,12.55,2025-09-22T04:00:00Z,20.0,12.55,19.9,9,B,16.219,19,A,A,2025-11-25T14:46:07.012315999Z,f,12.55,10.0,2025-09-22T19:01:37.008018842Z,M,12.55,12.55,12.55,2.0,12.55,2025-09-22T19:01:00Z,20.0,12.55,11.94,11.94,11.94,1.0,11.94,2025-09-16T04:00:00Z,1.0,11.94,2028-01-21,51000
BTC260320C00040000,0.5451,0.5187,0.034,0.0495,-0.0219,0.0856,4.55,4.7,3.89,22.0,4.7,2025-11-24T05:00:00Z,253.0,4.629565,4.72,506,A,3.53,189,A,A,2025-11-25T14:47:34.060427999Z,f,4.55,25.0,2025-11-24T20:27:48.88413259Z,J,4.55,4.55,4.55,1.0,4.55,2025-11-24T20:27:00Z,25.0,4.55,3.6,4.0,3.48,14.0,3.48,2025-11-21T05:00:00Z,90.0,3.635778,2026-03-20,40000
BTC280121P00058000,0.5397,-0.5163,0.0131,-0.9308,-0.0039,0.224,,,,,,,,,25.35,11,E,21.47,13,E,A,2025-11-25T14:47:33.576054628Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,58000
